time,X,Y,Vx,Vy,r,yaw,steering_deg,throttle,brake,ax,ay
0,0,0,23.3211657038107,0,0,0,0,0,0.200000000000007,-10.3851360617033,-0.00228629625717033
0.01,0,0,23.3211657038107,0,0,0,4.09599760672752e-07,0,0.199999999999973,-0.283193406098089,1.35848330678472e-05
0.02,0.233027668072973,-9.81956343740442e-09,23.2975391056293,6.6361102759739e-07,-5.02180683835476e-08,-7.89091617005968e-08,0.000128465931782611,0,0.199999999999979,-0.206515665437813,1.47095850205109e-05
0.03,0.465993498158376,-2.15755441378838e-08,23.295705077313,3.14523083292798e-07,1.96881601227425e-06,-6.34875253350391e-08,8.27013614717104e-06,0,0.200000000000002,-0.193653990129711,3.57848619667246e-05
0.04,0.698942007121544,-3.29883947145184e-08,23.2939963008379,-7.89937929866258e-08,1.86680585994362e-06,-4.42709300227391e-08,-5.85601353755222e-05,0,0.199999999999983,-0.180807279159553,4.62236739025553e-05
0.05,0.931873387783461,-4.36013861668673e-08,23.2922773903343,-4.02035498424007e-07,1.80912328646505e-06,-2.59376423631645e-08,-9.66035326548133e-05,0,0.199999999999986,-0.173117263875648,3.70503661572565e-05
0.06,1.16478750621097,-5.31046786148867e-08,23.2905441390178,-7.11647698012821e-07,1.76130131850554e-06,-8.05790792923198e-09,-0.000115858880115195,0,0.200000000000018,-0.171110653186143,2.17678572735432e-05
0.07,1.39768423769946,-6.17397914644499e-08,23.2888010685146,-1.04808876274472e-06,1.66071611600768e-06,9.10458501411562e-09,-0.000113226713304024,0,0.200000000000004,-0.17160415739967,1.09533834460693e-05
0.08,1.63056351548779,-6.99682740676055e-08,23.2870542580033,-1.39619014863286e-06,1.50622595319001e-06,2.49727565841691e-08,-8.48894343033428e-05,0,0.20000000000002,-0.171002400826823,6.95456865863195e-06
0.09,1.8634253216591,-7.80913363963254e-08,23.2853069664401,-1.72240127300277e-06,1.32648770843501e-06,3.91444727855653e-08,-3.03902391724081e-05,0,0.200000000000009,-0.167607534639338,8.44142356258709e-06
0.1,2.0962696525147,-8.61678513603568e-08,23.2835589102102,-2.00151576348156e-06,1.15103413016514e-06,5.1517594625356e-08,4.84779905110933e-05,0,0.199999999999981,-0.162086360094653,1.35670091493622e-05
0.11,2.32909648987377,-9.40601905325212e-08,23.2818078939521,-2.22161962757121e-06,1.00119900558333e-06,6.22503188224242e-08,0.000149454909594403,0,0.199999999999993,-0.156287984664738,2.07740331220485e-05
0.12,2.56190579399903,-1.01500318523608e-07,23.280052059665,-2.37803979535523e-06,8.92358630700455e-07,7.16774738799677e-08,0.000270503164634386,0,0.200000000000008,-0.151868326345963,2.92424701537545e-05
0.13,2.79469751409489,-1.08106091573069e-07,23.2782911795132,-2.47269914656738e-06,8.34993141122684e-07,8.02671644233049e-08,0.000409994084453576,0,0.199999999999998,-0.149426480800102,3.83190273278353e-05
0.14,3.02747160479269,-1.13410253997997e-07,23.2765264517048,-2.50990869085844e-06,8.37586996970682e-07,8.85781731157194e-08,0.000566427673811139,0,0.199999999999995,-0.148554904862645,4.79032841851935e-05
0.15,3.2602280363579,-1.16865404384681e-07,23.2747596381589,-2.49789528919457e-06,9.05659057984657e-07,9.72419551379152e-08,0.00073873298667404,0,0.2,-0.148389432359037,5.71785948022338e-05
0.16,3.49296679551771,-1.17869162413655e-07,23.2729921590861,-2.44416816567137e-06,1.04519942407001e-06,1.06936208247709e-07,0.000925898681687143,0,0.199999999999997,-0.148213465777062,6.57114253452572e-05
0.17,3.72568787961882,-1.15733252411106e-07,23.2712246666525,-2.36173198989649e-06,1.25660245029609e-06,1.18400812153502e-07,0.00112718446316576,0,0.200000000000025,-0.147771083287906,7.67029583369753e-05
0.18,3.95839128901416,-1.09762509184342e-07,23.2694572036162,-2.26541590126655e-06,1.54065188634547e-06,1.32324620120076e-07,0.00134213456440527,0,0.200000000000002,-0.147196867874108,8.71068300717046e-05
0.19,4.19107702317948,-9.91716363418176e-08,23.2676895973947,-2.1598786571455e-06,1.90178198142704e-06,1.49477546170525e-07,0.00156941211735488,0,0.200000000000023,-0.146803152425648,9.7849643816191e-05
0.2,4.42374508030916,-8.3100579454632e-08,23.2659218120263,-2.05882540312353e-06,2.33809664192341e-06,1.70619234063063e-07,0.00180770829511336,0,0.199999999999993,-0.146842906360663,0.000108831457849222
