time,X,Y,Vx,Vy,r,yaw,steering_deg,throttle,brake,ax,ay
0,0,0,26.4162959290621,0,0,0,0,0,0.199999999999983,-10.4667496781699,-0.00228629625717148
0.01,0,0,26.4162959290621,0,0,0,-4.15829326014399e-07,0,0.199999999999985,-0.418701860925589,9.7893561484724e-06
0.02,0.26396011039528,-1.08805086313548e-08,26.3894638765843,1.31057173842319e-06,-1.4298854766783e-06,-1.0024516895628e-07,0.000268539310185524,0,0.200000000000014,-0.279596681519104,9.7936387918076e-06
0.03,0.52784210589147,-2.45334048206054e-08,26.387084379165,9.27807313827008e-07,2.21757649353249e-06,-8.72720422644577e-08,0.000102106529204693,0,0.199999999999992,-0.263091331472064,4.15614749078554e-05
0.04,0.791702315007202,-3.81641757246286e-08,26.384957895974,3.76433407159053e-07,2.20161344714776e-06,-6.49631466959999e-08,8.41673029988185e-06,0,0.199999999999992,-0.246573151048086,6.23866357952207e-05
0.05,1.05554122303972,-5.09448618292309e-08,26.3828207257113,-6.8598302861364e-08,2.19816640061697e-06,-4.30458943159401e-08,-5.28489041836595e-05,0,0.200000000000001,-0.234797327439423,5.30952001575353e-05
0.06,1.31935866795058,-6.21434034380056e-08,26.3806654021279,-4.87883790971002e-07,2.22745346116695e-06,-2.08893315292635e-08,-0.000100449822699112,0,0.200000000000002,-0.228863886072494,3.17638378798368e-05
0.07,1.58315448374348,-7.19078173140406e-08,26.3784959427993,-9.58763188234453e-07,2.18465674179004e-06,1.25141463945945e-09,-0.000132603586770294,0,0.200000000000013,-0.225891811711118,1.45347940198088e-05
0.08,1.84692856085454,-8.08817429091724e-08,26.3763186108273,-1.47140042086265e-06,2.05229054844152e-06,2.2499387424807e-08,-0.000145237248477962,0,0.199999999999999,-0.222290817838248,5.43429200619554e-06
0.09,2.11068084281178,-8.95960499581235e-08,26.3741372265218,-1.9791525808215e-06,1.86169565715257e-06,4.21026198590286e-08,-0.000139100649154517,0,0.200000000000007,-0.216222352577645,2.9166609081176e-06
