time,X,Y,Vx,Vy,r,yaw,steering_deg,throttle,brake,ax,ay
0,0,0,22.9554071811463,0,0,0,0,0,0.199999999999999,-10.3761626886615,-0.00228629625717006
0.01,0,0,22.9554071811463,0,0,0,-1.56055546298927e-06,0,0.200000000000005,-0.269310154011156,1.40228399622203e-05
0.02,0.229372386992054,-9.68993344042326e-09,22.9321601590427,5.97996016513985e-07,7.82301822903186e-08,-7.64567226384952e-08,0.00012307763567854,0,0.200000000000011,-0.198560649798097,1.51206273584783e-05
0.03,0.458684744960057,-2.12203977088073e-08,22.9303831368979,2.56876268950512e-07,1.93543622391858e-06,-6.09116113318135e-08,2.24344903198024e-05,0,0.200000000000015,-0.186043615589169,3.5364474599314e-05
0.04,0.687980263703218,-3.23774678184711e-08,22.928720173387,-1.19481077740995e-07,1.82719919582961e-06,-4.20725975585991e-08,-2.88674167210236e-05,0,0.200000000000029,-0.173605924453448,4.59471358673049e-05
0.05,0.917259112852372,-4.27320796194749e-08,22.9270472785534,-4.26901483945306e-07,1.76690225177192e-06,-2.41495991066679e-08,-5.8801734034134e-05,0,0.200000000000017,-0.166368762907255,3.84325251772174e-05
0.06,1.1465211620024,-5.19691289315462e-08,22.9253604748216,-7.17206065217648e-07,1.72187905185702e-06,-6.68603328032835e-09,-8.05463698297994e-05,0,0.199999999999983,-0.164794848037477,2.48830641977858e-05
0.07,1.37576629107842,-6.02648685766769e-08,22.9236643304519,-1.02806455540751e-06,1.63491225498263e-06,1.01412930744982e-08,-9.41417256666835e-05,0,0.199999999999995,-0.165668374752599,1.45367934778225e-05
0.08,1.60499443805201,-6.80006750561937e-08,22.9219649009881,-1.34869994302531e-06,1.5025517191864e-06,2.58581769244189e-08,-9.83234352309533e-05,0,0.199999999999992,-0.165391943321037,9.15132373327448e-06
0.09,1.83420558922762,-7.54426747259603e-08,22.9202653846463,-1.65325935644939e-06,1.34569519479389e-06,4.01109474025583e-08,-9.42652299816366e-05,0,0.200000000000009,-0.162288933197532,7.37178086629329e-06
