time,X,Y,Vx,Vy,r,yaw,steering_deg,throttle,brake,ax,ay
0,0,0,23.678954154338,0,0,0,0,0,0.199999999999992,-10.394051144113,-0.00228629625717179
0.01,0,0,23.678954154338,0,0,0,-4.22474747985787e-06,0,0.199999999999997,-0.297189892634689,1.31553982111866e-05
0.02,0.236603314580063,-9.94561678572167e-09,23.6549563255212,7.29989468708007e-07,-1.83134018310684e-07,-8.13239899045311e-08,0.000129094886020612,0,0.199999999999997,-0.214449382226466,1.40275117925379e-05
0.03,0.473142997327943,-2.19228024167176e-08,23.65306511167,3.73520550086293e-07,2.00061237696587e-06,-6.60545292208216e-08,-6.49671666718e-06,0,0.199999999999994,-0.201220245857743,3.55920407222943e-05
0.04,0.709664878593459,-3.35972100097819e-08,23.6513107778333,-3.8678200822252e-08,1.90341298192236e-06,-4.64798832009321e-08,-8.69917715114467e-05,0,0.2,-0.187968412082674,4.60461228808259e-05
0.05,0.946169175784931,-4.44993996591864e-08,23.6495461571077,-3.79200369671153e-07,1.84506616315036e-06,-2.77829318697202e-08,-0.000137455467412992,0,0.20000000000001,-0.179828910720121,3.57017639709838e-05
0.06,1.18265575158429,-5.4323183261208e-08,23.6477667696267,-7.08101976626596e-07,1.79277172634656e-06,-9.56040869872315e-09,-0.000167849317219422,0,0.200000000000004,-0.177392199683239,1.8841635757571e-05
0.07,1.41912447670638,-6.33577079092745e-08,23.645977088002,-1.068168910368e-06,1.67928491230133e-06,7.86006150346392e-09,-0.000174406130283532,0,0.200000000000012,-0.177509773763355,6.78412989748844e-06
0.08,1.65557527971295,-7.21365883392646e-08,23.6441832118751,-1.4425829628481e-06,1.50299847517461e-06,2.38116481218285e-08,-0.000152841122663876,0,0.199999999999979,-0.176582928245986,2.1014915082952e-06
0.09,1.89200813845877,-8.10266869764477e-08,23.6423884693341,-1.79409782864441e-06,1.29482978590591e-06,3.78132521755885e-08,-0.000102548644892071,0,0.199999999999995,-0.172899684652095,3.44580210949326e-06
