time,X,Y,Vx,Vy,r,yaw,steering_deg,throttle,brake,ax,ay
0.72,18.2497127885724,1.72642117696378e-05,25.6298388612554,2.40954089372546e-05,-1.93349822620005e-05,6.61299073616566e-08,-0.00234982753911669,0,0.200000000000014,-0.206560610447767,-0.000197311345166882
0.73,18.5060008126133,1.75087034869734e-05,25.6277659127098,2.62772773231161e-05,-1.86367523037425e-05,-1.23786114315683e-07,-0.00213110795330156,0,0.199999999999996,-0.20608566381721,-0.000200486221556157
0.74,18.7622681061307,1.77262457541918e-05,25.625692763696,2.82493608435941e-05,-1.78395020469083e-05,-3.06198496515428e-07,-0.00190706931806657,0,0.200000000000022,-0.205655507144904,-0.000202015585545794
0.75,19.0185146673581,1.79167495935688e-05,25.62361946152,3.00030297237037e-05,-1.6944987600268e-05,-4.80169086068435e-07,-0.00167933452463291,0,0.199999999999999,-0.205271232753532,-0.000202228169223447
0.76,19.2747404950045,1.80802842919739e-05,25.6215460554449,3.15323334777547e-05,-1.59721322797586e-05,-6.44804382140963e-07,-0.00144906550369623,0,0.200000000000008,-0.204933210807283,-0.000200790819740793
0.77,19.5309455882796,1.82170775146194e-05,25.6194725951092,3.28319681264532e-05,-1.49257448596404e-05,-7.99328701870605e-07,-0.00121787686613454,0,0.200000000000005,-0.204641305591053,-0.000197767240345716
0.78,19.7871299468903,1.83275062078981e-05,25.6173991303214,3.38991931470536e-05,-1.38127575009632e-05,-9.43043907203608e-07,-0.000987558187175796,0,0.199999999999989,-0.204394930519487,-0.000193568699088011
0.79,20.043293571041,1.8412096061159e-05,25.6153257107309,3.47326892784946e-05,-1.26430954475228e-05,-1.07532488582798e-06,-0.000759825870393246,0,0.200000000000014,-0.204192942802544,-0.000188108949119866
0.8,20.2994364614251,1.84715069600896e-05,25.6132523847607,3.53315397247093e-05,-1.14214564676097e-05,-1.1956497925308e-06,-0.000536558135136863,0,0.200000000000003,-0.204033973268771,-0.000181833152241042
0.81,20.5555586192195,1.85065254220013e-05,25.6111791999636,3.56969292289569e-05,-1.01617695790031e-05,-1.30356639544438e-06,-0.000319146714481906,0,0.200000000000023,-0.203916164335058,-0.000174700369546903
0.82,20.8116600460642,1.85180512975893e-05,25.6091062018318,3.58304645710839e-05,-8.87180048488407e-06,-1.39873392342218e-06,-0.0001089176831784,0,0.199999999999994,-0.20383747185264,-0.000167014088049488
0.83,21.0677407440494,1.85070876616905e-05,25.6070334340463,3.5735895457577e-05,-7.56424925473576e-06,-1.4808990744875e-06,9.31748058920058e-05,0,0.200000000000003,-0.203795501834945,-0.00015858570157651
0.84,21.3238007156823,1.84747271530335e-05,25.6049609376028,3.54177453167099e-05,-6.24808272279966e-06,-1.54991849060602e-06,0.000286282678846569,0,0.200000000000008,-0.203787394685362,-0.000149521521219373
0.85,21.5798399638608,1.84221419399835e-05,25.6028887504043,3.48830748231422e-05,-4.92417287730066e-06,-1.60575897835508e-06,0.000469108937981525,0,0.200000000000007,-0.203810773305083,-0.000140395446378191
0.86,21.8358584918801,1.83505899291345e-05,25.6008169088078,3.4140467205591e-05,-3.61497067371474e-06,-1.6484386411289e-06,0.000641424637124095,0,0.200000000000004,-0.203862598163107,-0.000130632176400867
0.87,22.0918563033491,1.82613822205458e-05,25.5987454449657,3.31983554190516e-05,-2.32518933069669e-06,-1.67810965724113e-06,0.000802774326136026,0,0.200000000000005,-0.203939906004011,-0.000120456999876305
0.88,22.3478334021942,1.81558860137877e-05,25.5966743882327,3.2068485781002e-05,-1.06324864617474e-06,-1.69499981701857e-06,0.000952725737033101,0,0.199999999999993,-0.204039562405019,-0.000109847956737211
0.89,22.6037897926054,1.80355149305773e-05,25.5946037644569,3.07631451653991e-05,1.68204586073254e-07,-1.69942613095727e-06,0.00109054260998771,0,0.200000000000008,-0.20415868855008,-9.93270235498126e-05
0.9,22.8597254790572,1.79017344677817e-05,25.5925335968596,2.92962531496846e-05,1.35393816395993e-06,-1.69175715862351e-06,0.00124399558523612,0,0.200000000000024,-0.204294121743092,-8.82896478748122e-05
0.91,23.115640466182,1.77560229340939e-05,25.5904639046152,2.76809265316379e-05,2.49347986325267e-06,-1.67246066610302e-06,0.00141569037810869,0,0.199999999999988,-0.204443048065822,-7.63022386117809e-05
0.92,23.371534758848,1.75998984102761e-05,25.5883947043768,2.59345596593116e-05,3.5756771923397e-06,-1.64204369452e-06,0.00159262959840695,0,0.199999999999986,-0.204602350698225,-6.0948647096068e-05
0.93,23.6274083620099,1.74349173193122e-05,25.5863260088081,2.40784570664773e-05,4.61219825437382e-06,-1.60105252889977e-06,0.00175665006440111,0,0.199999999999992,-0.204769498716567,-4.28071347789175e-05
0.94,23.8832612808004,1.72627764098597e-05,25.5842578284271,2.21402063457605e-05,5.60779723501719e-06,-1.54991190574189e-06,0.00189183714283127,0,0.200000000000001,-0.204941778302478,-2.33678361349756e-05
0.95,24.1390935203931,1.70853041140596e-05,25.5821901701952,2.01387290675529e-05,6.57525000130901e-06,-1.48893912022847e-06,0.0019864299481034,0,0.200000000000021,-0.205116379590949,-5.62496307848358e-06
0.96,24.3949050860117,1.69043948094377e-05,25.5801230379262,1.80827910769197e-05,7.52354958624647e-06,-1.41840502179857e-06,0.00203319430124682,0,0.200000000000001,-0.205291346299016,7.69223310987635e-06
0.97,24.650695982965,1.67219167288665e-05,25.5780564338968,1.59699783550789e-05,8.42612995298504e-06,-1.33861428315786e-06,0.00203079017141758,0,0.200000000000009,-0.205464349749741,1.59830359702652e-05
0.98,24.9064662165034,1.65395548581018e-05,25.5759903570326,1.37927274235696e-05,9.26325902814032e-06,-1.25010278953393e-06,0.00198140459368496,0,0.200000000000023,-0.205633391029038,1.91768599322599e-05
0.99,25.1622157918998,1.63587789155531e-05,25.5739248042284,1.15476561423872e-05,1.00067896215868e-05,-1.15366668349737e-06,0.00188959690152335,0,0.200000000000024,-0.205796656783799,1.85150591767853e-05
1,25.4179447144109,1.61808184372731e-05,25.571859770243,9.23809993298214e-06,1.06296736287073e-05,-1.05039192246113e-06,0.00176101226276613,0,0.200000000000002,-0.205952560320457,1.48447991920308e-05
1.01,25.673652989127,1.60066572507269e-05,25.5697952481137,6.87725476789433e-06,1.11114532042599e-05,-9.4157652591014e-07,0.00160105752928598,0,0.200000000000014,-0.20609967923552,9.41115221622502e-06
1.02,25.9293406211255,1.58371011924e-05,25.5677312291506,4.4854921751701e-06,1.14354153223683e-05,-8.28715872491772e-07,0.00141453972922654,0,0.200000000000004,-0.206236805042187,4.02409222353654e-06
1.03,26.185007615418,1.56727967903495e-05,25.5656677031835,2.08897121477036e-06,1.15940593249612e-05,-7.13445154274759e-07,0.00120517240826592,0,0.199999999999979,-0.206362929633697,-1.37026206369992e-06
1.04,26.4406539768597,1.55142525568484e-05,25.563604658887,-2.80087493367166e-07,1.15850776053618e-05,-5.97423768192978e-07,0.000975346057620621,0,0.199999999999995,-0.206477285755765,-6.09503163284214e-06
1.05,26.6962797102181,1.53618718712557e-05,25.5615420837178,-2.59080697715011e-06,1.14110167545368e-05,-4.8232706369962e-07,0.000726470627628824,0,0.200000000000002,-0.206579154637663,-1.04200978167947e-05
1.06,26.9518848201127,1.52159443897179e-05,25.5594799644234,-4.81205677280773e-06,1.10768780503811e-05,-3.69783566176967e-07,0.000459255630944057,0,0.200000000000003,-0.20666807285088,-1.45634204848008e-05
1.07,27.2074693110342,1.50766472620868e-05,25.5574182872096,-6.91589960750809e-06,1.05889663415414e-05,-2.61365300837192e-07,0.000174162238971915,0,0.200000000000012,-0.206743747106038,-1.89035783025809e-05
1.08,27.463033187333,1.49440292159458e-05,25.555357037861,-8.8774843786794e-06,9.95424594085293e-06,-1.585756578015e-07,-0.000128239976734442,0,0.200000000000017,-0.206806045462609,-2.38582329368287e-05
1.09,27.7185764532162,1.4817995203809e-05,25.5532962019215,-1.06754834111434e-05,9.17958676126077e-06,-6.28466593989523e-08,-0.00044697396112006,0,0.200000000000009,-0.2068549850918,-2.9784682935303e-05
1.1,27.9740991127455,1.46982894559357e-05,25.5512357648587,-1.22919600893231e-05,8.27163415386345e-06,2.44577188391903e-08,-0.000780452800957544,0,0.199999999999978,-0.206890726647251,-3.69286489065338e-05
1.11,28.2296011698373,1.45844808495828e-05,25.5491757122314,-1.37119094437911e-05,7.23639111956912e-06,1.02038768665674e-07,-0.00112634567515148,0,0.199999999999997,-0.206913554281905,-4.53972507171672e-05
1.12,28.4850826282648,1.44759528427613e-05,25.5471160298204,-1.49226596769304e-05,6.08021611242109e-06,1.68659884602115e-07,-0.00148158563299934,0,0.199999999999991,-0.206923861429964,-5.51716937990741e-05
1.13,28.7405434916604,1.43718993117651e-05,25.545056703757,-1.59133013265522e-05,4.81014567784738e-06,2.23149223909114e-07,-0.00184242729275019,0,0.199999999999986,-0.20692214174729,-6.61248250232724e-05
1.14,28.9959837635204,1.42713266236398e-05,25.5429977206464,-1.66742871934169e-05,3.43404941158872e-06,2.64407360396717e-07,-0.00220451290590788,0,0.199999999999992,-0.206908977082596,-7.80421234781685e-05
1.15,29.2514034472096,1.41730612745346e-05,25.540939067672,-1.71972002343772e-05,1.9610354393384e-06,2.91418574684137e-07,-0.00256294488624132,0,0.199999999999992,-0.206885023470378,-9.06466965561049e-05
1.16,29.506802545968,1.40757623161585e-05,25.5388807326816,-1.74746810013026e-05,4.01854488856272e-07,3.03265548579059e-07,-0.0029123485383257,0,0.19999999999999,-0.206850999114799,-0.000103624989620192
1.17,29.7621810629178,1.39779378990794e-05,25.5368227042636,-1.75005053582163e-05,-1.23090252469892e-06,2.99146966859386e-07,-0.00324690317953886,0,0.199999999999978,-0.206807670666375,-0.000116641283256101
