time,x,y,vx,vy,ax,ay,jx,jy,psi,psi_dot,psi_ddot,throttle,delta,aty,any
3.1717518579115915,70.25663404831403,2.767908640507632,22.11428854048534,0.03729552108064092,-0.043565411612456945,-0.5657689230502165,-0.008588928323789585,-0.5260892452828028,0.04322261053484727,-0.02746217889557854,-0.023200243115475222,-6.678685382510707e-17,1.0408340855860843e-17,0.04153762499703434,-0.6073065480472508
3.1813632271779904,70.46896776145071,2.7774245186201223,22.113859483735904,0.03769409601784869,-0.04364784500817132,-0.5708142957215692,-0.008564490193858475,-0.5237581489438373,0.04295757047698051,-0.027684631948379296,-0.02308803071808731,-8.153200337090993e-17,5.204170427930421e-18,0.04139976504383638,-0.6122140607654055
3.190974596444389,70.68129971083658,2.786887537152699,22.11342944953874,0.03809133793939784,-0.04373003546401945,-0.5758370209316821,-0.008538380684329055,-0.5213749618103282,0.04269039768122346,-0.02790599407330953,-0.022973160928061374,0.0,-1.214306433183765e-17,0.04126021022769431,-0.6170972311593764
3.200585965710788,70.89362989456377,2.7962972327191946,22.112998439375925,0.03848723025086392,-0.04381196655783513,-0.5808365864003481,-0.008510525635427712,-0.518937207680574,0.04242110276124366,-0.0281262390141713,-0.02285548228677531,7.936359902593892e-17,-2.6020852139652106e-18,0.041118893025536216,-0.6219554794258843
3.2101973349771864,71.10595831029565,2.8056531440742054,22.112566454926593,0.038881755668785795,-0.043893621160528945,-0.5858124558976975,-0.008480852103836803,-0.5164423906121209,0.04214969659030555,-0.028345339033349196,-0.02273483850760152,3.642919299551295e-17,1.6046192152785466e-17,0.04097573716466125,-0.6267881930623588
3.2198087042435852,71.3182849552658,2.8149548121628407,22.11213349807489,0.039274896132568834,-0.04397498144852507,-0.5907640691424051,-0.008449288513084931,-0.5138880150830419,0.04187619031571226,-0.0285632648703883,-0.022611069596793185,7.112366251504909e-17,1.3010426069826053e-18,0.04083065681249377,-0.6315947259548989
3.229420073509984,71.53060982627686,2.824201780172699,22.11169957091789,0.03966663270881475,-0.044056028922400105,-0.5956908419067508,-0.008415765793174544,-0.5112716089655109,0.0416005953735891,-0.02877998571215524,-0.022484013146993942,9.410874857174178e-17,1.7780915628762273e-17,0.040683555815735156,-0.6363743977224859
3.239031442776383,71.74293291969968,2.8333935935880463,22.11126467577334,0.040056945488599185,-0.044136744435866106,-0.600592166346775,-0.008380218393122491,-0.508590747210202,0.04132292350388906,-0.028995469176280948,-0.022353505799322174,1.7780915628762273e-17,3.903127820947816e-18,0.040534327008200546,-0.6411264933549756
3.2486428120427817,71.95525423147242,2.8425298002461803,22.110828815187165,0.0404458134784963,-0.04421710823387242,-0.6054674115713369,-0.008342585165481975,-0.5058430778876999,0.04104318676548525,-0.029209681309426982,-0.022219384866467823,4.0332320816460765e-17,1.588414476319276e-17,0.04038285160757516,-0.645850263178912
3.2582541813091805,72.16757375709982,2.851609950395916,22.11039199194059,0.040833214486260365,-0.04429709999951492,-0.6103159244633161,-0.008302810314340756,-0.5030263483458748,0.04076139755120012,-0.029422586601928657,-0.022081490105240575,2.2551405187698492e-17,1.734723475976807e-17,0.04022899872214586,-0.6505449231854619
3.2678655505755794,72.37989149165249,2.8606335967581185,22.109954209056855,0.04121912500236836,-0.04437669891072986,-0.6151370307606459,-0.00826084448308595,-0.5001384330434119,0.04047756860260766,-0.029634148020134577,-0.02193966562295951,4.0766001685454967e-17,-2.168404344971009e-17,0.04007262498894244,-0.6552096557495883
3.2774769198419778,72.59220742976643,2.8696002945881847,22.109515469807395,0.041603520078745654,-0.044455883707188136,-0.6199300364032089,-0.008216645789221901,-0.497177360671297,0.04019171302443227,-0.029844327057695814,-0.02179376189763632,-9.974659986866641e-18,6.938893903907228e-18,0.039913574364908146,-0.659843610768117
3.2870882891083766,72.80452156564263,2.8785096017403466,22.109075777717333,0.04198637320629436,-0.04453463276521714,-0.6246942291448964,-0.008170180459936607,-0.4941413420349283,0.03990384429835777,-0.030053083806738885,-0.02164363788747776,-8.283304597789254e-17,2.42861286636753e-17,0.03975167809238336,-0.6644459072372797
3.2966996583747754,73.01683389304667,2.887361078733644,22.1086351365703,0.042367656192955475,-0.04461292418338042,-0.6294288804274449,-0.00812142441455198,-0.4910287961734926,0.03961397629605128,-0.03026037704970535,-0.02148916320057512,-4.2934406030425976e-17,-1.7780915628762273e-17,0.03958675485953624,-0.6690156352869812
3.3063110276411742,73.2291444053086,2.8961542888193987,22.10819355041236,0.042747339044321174,-0.04469073587432639,-0.6341332475048199,-0.008070362986813216,-0.48783837610251424,0.03932212329120192,-0.030466164372232155,-0.021330220291123612,5.377642775528102e-17,-4.336808689942018e-19,0.03941861117516589,-0.6735518586799858
3.315922396907573,73.44145309532284,2.9048887980499876,22.10775102355509,0.0431253898489017,-0.04476804566498967,-0.6388065758032677,-0.008016992941262693,-0.48456899153913635,0.03902829997037095,-0.03067040229720859,-0.021166706643926208,9.063930161978817e-17,6.5052130349130266e-18,0.03924704197569181,-0.6780536177789596
3.325533766173972,73.65375995554825,2.9135641753487,22.1073075605776,0.04350177467040563,-0.04484483140224936,-0.6434481014934126,-0.007961321592962721,-0.48121982993177953,0.038732521442451914,-0.030873046439648777,-0.020998536904647334,-4.9873299934333204e-17,-1.5178830414797062e-17,0.039071831479898095,-0.6825199329733107
3.3351451354403703,73.86606497800835,2.9221799925804377,22.106863166327567,0.04387645744943731,-0.04492107106300779,-0.6480570542463518,-0.007903368608546978,-0.47779037305483457,0.03843480324654377,-0.031074051681697926,-0.020825644909122767,5.811323644522304e-17,1.1275702593849246e-17,0.03889275430433526,-0.6869498085506871
3.344756504706769,74.07836815429164,2.9307358246230066,22.106417845921104,0.0442493999172182,-0.044996742868225935,-0.6526326601363277,-0.007843165029484834,-0.4742804104657762,0.038135161358049736,-0.03127337236651373,-0.020647985561397,3.209238430557093e-17,1.0842021724855044e-17,0.0387095768489073,-0.691342236985235
3.354367873973168,74.29066947555201,2.9392312494387345,22.105971604741523,0.044620561523919085,-0.04507182539529623,-0.6571741446477246,-0.007780753904198442,-0.47069004702041706,0.03783361219282842,-0.03147096250937364,-0.020465536506859942,7.112366251504909e-17,8.239936510889834e-18,0.03852205895837405,-0.6956962036060986
3.3639792432395668,74.5029689325094,2.9476658481461273,22.10552444843694,0.044989899384320034,-0.045146297691847026,-0.6616807357344817,-0.007716189955178734,-0.4670197057593622,0.03753017260924278,-0.03166677602371852,-0.020278299544290272,-1.474514954580286e-17,2.7159847357042007e-17,0.038329955861004836,-0.7000106915954866
3.3735906125059656,74.71526651545062,2.9560392050912947,22.10507638291673,0.04535736824340885,-0.04522013938338069,-0.6661516668752292,-0.007649538630523946,-0.46327012335276396,0.03722485990797663,-0.03186076695940328,-0.020086301718665378,5.551115123125783e-17,-8.239936510889834e-18,0.03813302038068983,-0.7042846872559191
3.3832019817723644,74.92756221423005,2.964350907918857,22.10462741434688,0.045722920464563874,-0.045293330775131035,-0.6705861800580599,-0.00758087585122472,-0.4594423394862801,0.036917691829518054,-0.03205288974974731,-0.01988959603561656,4.0332320816460765e-17,1.3877787807814457e-17,0.03793100541324242,-0.7085171854713024
3.3928133510387632,75.13985601827089,2.9726005476420596,22.104177549144275,0.04608650604275374,-0.0453658529441256,-0.6749835286246438,-0.007510286227782052,-0.4555376774242933,0.03660868654924384,-0.0322430994635189,-0.019688261738239163,-1.3010426069826053e-18,2.4991443012071e-17,0.037723666651696505,-0.7127071952763403
3.4024247203051616,75.35214791656618,2.9807877187118375,22.103726793970072,0.04644807264510785,-0.04543768781803722,-0.6793429798948669,-0.007437862096670427,-0.45155771727352867,0.03629786267007982,-0.03243135205730676,-0.019482404088058722,-8.543513119185775e-17,1.0191500421363742e-17,0.03751076553890101,-0.7168537454337679
3.4120360895715605,75.56443789768028,2.9889120190845846,22.103275155722194,0.0468075656808731,-0.045508818237822164,-0.6836638174902369,-0.007363701112514095,-0.4475042593016663,0.03598523921275754,-0.03261760462329396,-0.019272153594073017,-4.9873299934333204e-17,5.31852285117105e-18,0.03729207241898586,-0.7209558899092228
3.4216474588379593,75.7767259497502,2.9969730502884215,22.1028226415272,0.047164928402564164,-0.04557922800082369,-0.6879453432673224,-0.007287904593295351,-0.44337927904783764,0.03567083560373905,-0.03280181562680954,-0.019057664637356368,3.469446951953614e-17,-2.0383000842727483e-17,0.03706736985212418,-0.7250127131194466
