X_cen,Y_cen,PHI_cen,X_left,Y_left,X_right,Y_right
2.81267929077148,0.206214427947998,0.0946785247232326,2.30704832077026,5.43099355697632,2.9812228679657,-1.53537845611572
2.86243307590485,0.210939168930054,0.0946781197840565,2.34613037109375,5.43470478057861,3.03453397750854,-1.53031599521637
2.91218519210815,0.215663731098175,0.102893023676276,2.38515186309814,5.43905353546143,3.08784151077271,-1.5252537727356
2.96189725399017,0.220796883106232,0.126166594805107,2.42410063743591,5.44414663314819,3.14114952087402,-1.52019143104553
3.01149153709412,0.227087438106537,0.130035341574602,2.46305322647095,5.44924068450928,3.19430422782898,-1.51363027095795
3.06105828285217,0.233569443225861,0.13003494153371,2.50200510025024,5.4543342590332,3.24740934371948,-1.50668549537659
3.11062335968018,0.240051209926605,0.130034959921691,2.54096102714539,5.45942878723145,3.3005108833313,-1.49974131584167
3.16018569469452,0.246532618999481,0.130035105932122,2.5799195766449,5.46452331542969,3.35360765457153,-1.49279761314392
3.20974159240723,0.25301319360733,0.130034887479594,2.61887836456299,5.46961832046509,3.4066960811615,-1.48585510253906
3.25929939746857,0.259494006633759,0.13003445110566,2.65784382820129,5.47471380233765,3.45978450775146,-1.4789125919342
3.30885326862335,0.265974283218384,0.130035816018901,2.69681143760681,5.47980976104736,3.51286721229553,-1.47197079658508
3.358402967453,0.272454082965851,0.130033941714509,2.73578095436096,5.48490571975708,3.56594371795654,-1.46502983570099
3.40795612335205,0.278934240341187,0.130035870648315,2.77475810050964,5.49000310897827,3.61902213096619,-1.45808863639832
3.45750534534454,0.285413980484009,0.130035361230049,2.81373739242554,5.49510049819946,3.67209458351135,-1.45114827156067
3.5070538520813,0.291893601417542,0.13003477879161,2.85272145271301,5.50019836425781,3.72516465187073,-1.4442081451416
3.55660486221313,0.298373520374298,0.130033923777772,2.89171242713928,5.50529718399048,3.77823567390442,-1.43726789951324
3.60615301132202,0.304853022098541,0.130035088114019,2.9307062625885,5.5103964805603,3.83130192756653,-1.43032824993134
3.65570390224457,0.311332941055298,0.130035797578866,2.96970748901367,5.51549673080444,3.88436937332153,-1.42338848114014
3.70525634288788,0.317813098430634,0.130035961460659,3.0087149143219,5.5205979347229,3.93743681907654,-1.41644871234894
3.75480735301971,0.324293076992035,0.130032940924457,3.04772663116455,5.52569961547852,3.99050092697144,-1.40950930118561
3.80436408519745,0.330773651599884,0.134633393787144,3.08673048019409,5.53092765808105,4.04356956481934,-1.40256941318512
3.85388970375061,0.337482035160065,0.159399659545204,3.12556409835815,5.53740978240967,4.09663724899292,-1.39562952518463
3.90324115753174,0.345415949821472,0.16539055386945,3.1643979549408,5.54389142990112,4.14952230453491,-1.38740944862366
3.95255100727081,0.353646516799927,0.165390583694159,3.2032368183136,5.55037450790405,4.20232248306274,-1.37859630584717
4.00185477733612,0.36187607049942,0.165392951955537,3.24207592010498,5.55685758590698,4.25511455535889,-1.36978447437286
4.05115532875061,0.3701052069664,0.165390210328397,3.28091740608215,5.56334066390991,4.30790138244629,-1.36097347736359
4.10045528411865,0.378334105014801,0.165391803938568,3.31976366043091,5.56982469558716,4.3606858253479,-1.35216295719147
4.14975011348724,0.38656222820282,0.165390234859427,3.35861110687256,5.57630920410156,4.41346311569214,-1.34335350990295
4.19904506206512,0.394790291786194,0.165392594673995,3.39746332168579,5.58279418945313,4.4662389755249,-1.33454442024231
4.24833858013153,0.403018236160278,0.165391043134662,3.43631982803345,5.58927965164185,4.51901149749756,-1.32573580741882
4.29762864112854,0.41124552488327,0.165389068954096,3.47517848014832,5.59576606750488,4.57177877426147,-1.31692802906036
4.34692144393921,0.419473171234131,0.165392214318693,3.51404404640198,5.60225343704224,4.62454748153687,-1.3081202507019
4.39621257781982,0.427700698375702,0.165390653898966,3.55291342735291,5.60874128341675,4.67731237411499,-1.2993129491806
4.44550204277039,0.435927867889404,0.165392203717811,3.59178638458252,5.61522960662842,4.73007392883301,-1.29050612449646
4.49479532241821,0.444155752658844,0.165390248879396,3.63066744804382,5.62171983718872,4.78283786773682,-1.28169906139374
4.54408740997314,0.45238333940506,0.165392989171181,3.66955256462097,5.62821006774902,4.83559894561768,-1.27289235591888
4.59338045120239,0.4606112241745,0.165389442462496,3.7084436416626,5.6347017288208,4.88835954666138,-1.26408576965332
4.64267706871033,0.468839526176453,0.165389833405923,3.74734234809875,5.64119434356689,4.94112205505371,-1.25527882575989
4.69197392463684,0.477067887783051,0.166570429274777,3.78624582290649,5.64768838882446,4.99388313293457,-1.24647223949432
4.74126410484314,0.485354959964752,0.192450396811814,3.8249716758728,5.65523195266724,5.04664659500122,-1.23766505718231
4.79032897949219,0.494915843009949,0.200747556946402,3.86364221572876,5.6631007194519,5.09922456741333,-1.22781252861023
4.83931565284729,0.50488406419754,0.200747122199293,3.90231323242188,5.67096996307373,5.15164995193481,-1.21714460849762
4.88830184936523,0.514852166175842,0.200747883040938,3.94098877906799,5.67883968353271,5.20407295227051,-1.20647716522217
4.93728375434875,0.524819433689117,0.200746959081612,3.97966575622559,5.68671035766602,5.25648975372314,-1.19581091403961
4.98626208305359,0.53478592634201,0.200746442751203,4.01834487915039,5.69458103179932,5.30890130996704,-1.18514573574066
5.03524112701416,0.544752538204193,0.200747638492528,4.05702877044678,5.70245265960693,5.36131191253662,-1.17448079586029
5.08421635627747,0.554718434810638,0.200747720031245,4.09571504592896,5.71032476425171,5.4137167930603,-1.16381704807281
5.13319039344788,0.564684092998505,0.200746986217489,4.1344051361084,5.7181978225708,5.46611881256104,-1.1531537771225
5.18216490745544,0.574649810791016,0.200749486708394,4.17310047149658,5.72607183456421,5.51851987838745,-1.14249086380005
5.23113703727722,0.584615170955658,0.2007458990497,4.21179866790771,5.73394632339478,5.57091665267944,-1.13182866573334
5.28011035919189,0.594580590724945,0.200746116487531,4.25050210952759,5.74182224273682,5.62331295013428,-1.12116658687592
5.32908391952515,0.604546070098877,0.200748752849384,4.2892107963562,5.74969911575317,5.67570829391479,-1.11050486564636
5.37805652618408,0.614511489868164,0.200748073331873,4.32792377471924,5.75757646560669,5.72810077667236,-1.09984350204468
5.42703223228455,0.624477505683899,0.200746388340128,4.36664390563965,5.76545572280884,5.78049516677856,-1.08918190002441
5.47600865364075,0.634443581104279,0.200748209198927,4.40536880493164,5.7733359336853,5.83288860321045,-1.07852041721344
5.52498579025269,0.644409894943237,0.200747448254738,4.44409942626953,5.78121709823608,5.88528108596802,-1.06785917282104
5.57396721839905,0.654377043247223,0.200747149343513,4.48283767700195,5.78909969329834,5.93767690658569,-1.05719721317291
5.62294960021973,0.664344370365143,0.223300077628266,4.52144145965576,5.79763746261597,5.99007225036621,-1.04653537273407
5.67169642448425,0.675414144992828,0.236105359239784,4.55989551544189,5.80688905715942,6.04229688644409,-1.03507745265961
5.72030639648438,0.687109351158142,0.236103371273593,4.59835147857666,5.81614112854004,6.09429121017456,-1.02256798744202
5.76891183853149,0.69880336523056,0.236102486239898,4.6368088722229,5.82539367675781,6.14627933502197,-1.01006019115448
5.81751561164856,0.710496932268143,0.236103788808264,4.67526960372925,5.8346471786499,6.19826412200928,-0.997553050518036
5.86611700057983,0.722189992666245,0.236104916994024,4.71373271942139,5.84390115737915,6.25024509429932,-0.985046923160553
5.914715051651,0.733882308006287,0.236103801255102,4.75219821929932,5.85315561294556,6.30222082138062,-0.97254204750061
5.96331334114075,0.745574623346329,0.236103452173056,4.79066801071167,5.86241102218628,6.35419511795044,-0.960037410259247
6.01190972328186,0.757266461849213,0.2361031903435,4.82914113998413,5.87166738510132,6.40616607666016,-0.9475337266922
6.0605046749115,0.768957942724228,0.236104524322342,4.86761713027954,5.88092422485352,6.45813369750977,-0.93503075838089
6.10910058021545,0.780649721622467,0.236105421979632,4.90609884262085,5.89018249511719,6.51010131835938,-0.92252790927887
6.15769505500793,0.792341202497482,0.236103277621735,4.94458341598511,5.89944171905518,6.56206560134888,-0.910025656223297
6.20629048347473,0.804032802581787,0.236101756698175,4.98307323455811,5.90870189666748,6.61402940750122,-0.897523641586304
6.25488710403442,0.815724611282349,0.236104611585719,5.021568775177,5.91796350479126,6.66599321365356,-0.885021686553955
6.30348348617554,0.827416509389877,0.236103932153789,5.06006860733032,5.92722606658936,6.71795511245728,-0.87252002954483
6.35208249092102,0.839109003543854,0.236103657913879,5.0985746383667,5.93649053573608,6.76991844177246,-0.860018134117126
6.40068316459656,0.850801885128021,0.236105035350655,5.13708639144897,5.94575595855713,6.8218822479248,-0.847516179084778
6.44928503036499,0.862495124340057,0.236101183798501,5.17560338973999,5.95502281188965,6.87384557723999,-0.835014224052429
6.49789118766785,0.87418919801712,0.253036863191393,5.21404790878296,5.96460914611816,6.92581224441528,-0.822511553764343
6.5462908744812,0.886704355478287,0.271460261878839,5.25223255157471,5.97523736953735,6.97764348983765,-0.809473216533661
6.59446120262146,0.900111645460129,0.271461877278836,5.29041862487793,5.98586559295654,7.02914190292358,-0.795139610767365
6.64262962341309,0.913518488407135,0.27146082824061,5.3286075592041,5.99649477005005,7.08063697814941,-0.78080689907074
6.6907947063446,0.926924347877502,0.27145855396768,5.36679744720459,6.00712394714355,7.13212728500366,-0.766475677490234
6.73895764350891,0.940329492092133,0.271459909219456,5.40499019622803,6.01775455474854,7.18361330032349,-0.752145409584045
6.78711915016174,0.953734308481216,0.271460636583517,5.44318580627441,6.02838563919067,7.23509693145752,-0.737816035747528
6.83527827262878,0.96713849902153,0.271462619961479,5.48138380050659,6.03901720046997,7.28657627105713,-0.723487675189972
6.88343691825867,0.980542659759521,0.27145912023089,5.51958560943604,6.04964971542358,7.33805418014526,-0.709159851074219
6.93159461021423,0.993946373462677,0.271458362020314,5.55779075622559,6.06028366088867,7.38952922821045,-0.694832682609558
6.97975158691406,1.00734984874725,0.271462122187781,5.59599924087524,6.07091808319092,7.441002368927,-0.680506229400635
7.02790904045105,1.02075365185738,0.271461417648895,5.63421249389648,6.0815544128418,7.49247455596924,-0.666179835796356
7.07606673240662,1.03415748476982,0.271458285543704,5.67243003845215,6.09219121932983,7.54394578933716,-0.651853859424591
7.12422490119934,1.04756128787994,0.271461524901699,5.71065187454224,6.10282945632935,7.59541606903076,-0.63752818107605
7.17238450050354,1.06096565723419,0.27146042988462,5.74887895584106,6.11346960067749,7.64688634872437,-0.623202323913574
7.22054505348206,1.0743702352047,0.27145855396768,5.78711080551147,6.12411069869995,7.69835662841797,-0.608876526355743
7.26870799064636,1.08777537941933,0.2714609583998,5.82534790039063,6.13475322723389,7.74982786178589,-0.594550549983978
7.3168728351593,1.10118117928505,0.271458378242337,5.86359119415283,6.14539766311646,7.80130004882813,-0.580224215984344
7.36504030227661,1.11458757519722,0.282850683367889,5.9018292427063,6.15608072280884,7.85277366638184,-0.565897643566132
7.41305088996887,1.12854152917862,0.306817104007151,5.93969058990479,6.1680760383606,7.90417098999023,-0.551303267478943
7.4607241153717,1.14364543557167,0.306815674544229,5.97755336761475,6.18007135391235,7.95511436462402,-0.535163342952728
7.50839400291443,1.15874820947647,0.306816703538126,6.01541709899902,6.19206762313843,8.00605297088623,-0.519024968147278
7.55606174468994,1.1738503575325,0.306814891604405,6.05328273773193,6.20406436920166,8.05698776245117,-0.502887606620789
7.60372734069824,1.18895173072815,0.306818232874729,6.09115076065063,6.21606159210205,8.10791969299316,-0.486751556396484
7.65139031410217,1.20405244827271,0.306815166489013,6.12902069091797,6.2280592918396,8.15884685516357,-0.470616579055786
7.69905257225037,1.21915277838707,0.306813844025016,6.16689300537109,6.24005794525146,8.20977210998535,-0.45448237657547
7.74671363830566,1.2342526614666,0.306817351811127,6.20476865768433,6.2520580291748,8.2606954574585,-0.438349068164825
7.79437351226807,1.24935235083103,0.306816519046974,6.24264717102051,6.2640585899353,8.31161594390869,-0.422216385602951
7.84203314781189,1.26445192098618,0.306817675245962,6.2805290222168,6.27606010437012,8.36253452301025,-0.406084179878235
7.88969254493713,1.27955147624016,0.306815362858706,6.31841421127319,6.28806304931641,8.4134521484375,-0.389952480792999
7.93735241889954,1.29465106129646,0.306814716047236,6.35630369186401,6.30006694793701,8.46436882019043,-0.373820960521698
7.98501324653625,1.30975091457367,0.306817802182055,6.3941969871521,6.31207275390625,8.51528549194336,-0.357689619064331
8.03267455101013,1.32485108077526,0.306817360876119,6.43209457397461,6.3240795135498,8.56620121002197,-0.341558367013931
8.08033776283264,1.33995182812214,0.306814078555901,6.46999740600586,6.33608770370483,8.6171178817749,-0.325426906347275
8.12800288200378,1.35505300760269,0.306817654035899,6.50790500640869,6.34809732437134,8.66803550720215,-0.309295296669006
8.1756694316864,1.37015482783318,0.306815410101767,6.54581785202026,6.36010885238647,8.71895313262939,-0.293163359165192
8.22333908081055,1.38525751233101,0.312808864637996,6.58373594284058,6.37212228775024,8.76987361907959,-0.277030885219574
8.27091693878174,1.40064549446106,0.342107307831528,6.62128114700317,6.38528156280518,8.8207950592041,-0.260897874832153
8.31803417205811,1.41742439568043,0.342173706274001,6.65876436233521,6.39863252639771,8.87112426757813,-0.242978423833847
8.36514711380005,1.4342052936554,0.342171598143933,6.69624853134155,6.41198396682739,8.92144680023193,-0.225054264068604
8.4122576713562,1.45098523050547,0.342172381371514,6.73373365402222,6.42533540725708,8.97176551818848,-0.207131549715996
8.45936608314514,1.46776444464922,0.342174006820917,6.77122068405151,6.43868780136108,9.02208137512207,-0.189210042357445
8.50647234916687,1.48454298079014,0.342171815404013,6.80870962142944,6.45204067230225,9.0723934173584,-0.171289652585983
8.55357718467712,1.50132089108229,0.34217462121106,6.84620046615601,6.46539449691772,9.12270259857178,-0.153370276093483
8.60068082809448,1.51809852570295,0.342170437359478,6.88369369506836,6.47874879837036,9.17300987243652,-0.135451689362526
8.6477837562561,1.53487568348646,0.342172794954457,6.92118978500366,6.49210405349731,9.22331523895264,-0.117533817887306
8.69488620758057,1.55165279656649,0.342174380551861,6.95868825912476,6.50546073913574,9.27361869812012,-0.0996165126562119
8.74198818206787,1.56842982396483,0.342173005509337,6.99619007110596,6.51881790161133,9.32392120361328,-0.0816996172070503
8.78909063339233,1.58520694822073,0.342175069520427,7.03369522094727,6.53217697143555,9.37422275543213,-0.0637830048799515
8.83619356155396,1.6019843518734,0.342169909348884,7.07120370864868,6.54553699493408,9.42452335357666,-0.0458665490150452
8.88329792022705,1.61876199115068,0.342173870551852,7.10871648788452,6.55889844894409,9.47482490539551,-0.0279500987380743
8.93040323257446,1.63554018037394,0.342172283371693,7.14623308181763,6.57226133346558,9.52512645721436,-0.0100335022434592
8.97751045227051,1.65231896471232,0.342175623788478,7.18375444412231,6.58562564849854,9.57542896270752,0.00788333080708981
9.02461910247803,1.66909843590111,0.342170725728069,7.22128009796143,6.59899139404297,9.625732421875,0.02580058388412
9.0717306137085,1.68587866611779,0.345725917389557,7.25881099700928,6.61235952377319,9.6760368347168,0.0437184013426304
9.11878299713135,1.70282657817006,0.374527472524119,7.29599571228027,6.62667751312256,9.72634410858154,0.0616368427872658
9.16533517837524,1.72112535312772,0.377530551133651,7.33304309844971,6.6413688659668,9.77609920501709,0.0810441747307777
9.21183204650879,1.73956378549337,0.37753065859136,7.37009143829346,6.65606021881104,9.82574558258057,0.100731536746025
9.25832605361938,1.75800108909607,0.377524861654832,7.40714025497437,6.67075204849243,9.87538814544678,0.120417356491089
9.30481863021851,1.77643751353025,0.377532100793792,7.44419050216675,6.68544435501099,9.92502784729004,0.14010189473629
9.35130834579468,1.79487319290638,0.377525004481728,7.48124170303345,6.7001371383667,9.97466373443604,0.159785181283951
9.39779710769653,1.81330811232328,0.377530147667412,7.51829481124878,6.71483039855957,10.0242977142334,0.179467424750328
9.44428443908691,1.83174274116755,0.377527067329254,7.55534934997559,6.7295241355896,10.0739297866821,0.19914884865284
9.49077081680298,1.85017682611942,0.377527673819986,7.59240579605103,6.7442193031311,10.1235589981079,0.218829423189163
9.53725671768188,1.86861075460911,0.377528781797926,7.62946510314941,6.75891494750977,10.1731872558594,0.238509446382523
9.58374261856079,1.88704474270344,0.377533872828455,7.66652679443359,6.77361154556274,10.2228145599365,0.258189111948013
9.63022756576538,1.90547862648964,0.377523690955726,7.70359086990356,6.7883095741272,10.272439956665,0.277868330478668
9.6767144203186,1.9239127188921,0.377530615681685,7.74065828323364,6.80300855636597,10.3220663070679,0.297547489404678
9.72320127487183,1.94234718382359,0.377530787593283,7.77772855758667,6.81770896911621,10.3716917037964,0.317226678133011
9.76968908309937,1.96078203618526,0.377528447655692,7.81480264663696,6.83241033554077,10.4213180541992,0.336905926465988
9.8161792755127,1.97921770811081,0.377527597727435,7.85188102722168,6.84711360931396,10.4709453582764,0.356585621833801
9.8626708984375,1.997653901577,0.377526919819448,7.8889627456665,6.86181879043579,10.5205736160278,0.376265645027161
9.9091649055481,2.01609100401402,0.378800198868292,7.92604875564575,6.87652540206909,10.5702037811279,0.39594629406929
9.95563697814941,2.03458791971207,0.406868212539002,7.962815284729,6.89202499389648,10.6198348999023,0.415627837181091
10.0015769004822,2.05438402295113,0.412886914824129,7.99937105178833,6.90803861618042,10.6689786911011,0.436499178409576
10.0473990440369,2.07445722818375,0.412885848205502,8.03592681884766,6.92405271530151,10.7178897857666,0.45792543888092
10.0932188034058,2.09452933073044,0.412890794510689,8.07248306274414,6.94006681442261,10.7667970657349,0.479350209236145
10.1390352249146,2.11460024118423,0.412883709707521,8.10903930664063,6.9560809135437,10.8157005310059,0.500773310661316
10.184850692749,2.13467034697533,0.412884275185048,8.14559745788574,6.97209548950195,10.8646020889282,0.522195279598236
10.2306642532349,2.15473964810371,0.412883744182569,8.18215560913086,6.98811054229736,10.9135007858276,0.543616116046906
10.2764763832092,2.17480829358101,0.412887574673573,8.21871471405029,7.00412607192993,10.9623966217041,0.565035879611969
10.3222875595093,2.19487673044205,0.412886492971566,8.25527572631836,7.02014207839966,11.0112915039063,0.58645498752594
10.368097782135,2.21494469046593,0.412884309702717,8.29183864593506,7.0361590385437,11.0601844787598,0.607873380184174
10.4139080047607,2.23501253128052,0.412887584604424,8.32840251922607,7.0521764755249,11.109076499939,0.629291296005249
10.4597182273865,2.25508055090904,0.412881575707774,8.36497020721436,7.06819534301758,11.1579675674438,0.650709092617035
10.5055289268494,2.27514845132828,0.41288648306343,8.40153884887695,7.08421516418457,11.2068586349487,0.672126412391663
10.5513401031494,2.29521682858467,0.412885922413573,8.4381103515625,7.10023593902588,11.2557497024536,0.693543970584869
10.5971527099609,2.31528580188751,0.412887009030884,8.47468566894531,7.11625814437866,11.3046417236328,0.714961767196655
10.6429657936096,2.33535504341125,0.412885892727565,8.51126289367676,7.13228178024292,11.353533744812,0.736379623413086
10.6887812614441,2.35542526841164,0.412884781474872,8.54784393310547,7.14830636978149,11.4024267196655,0.757798254489899
10.7345986366272,2.3754962682724,0.412884756798192,8.58442974090576,7.16433334350586,11.4513216018677,0.779217481613159
10.7804183959961,2.39556831121445,0.438279381757745,8.62071704864502,7.18102788925171,11.5002183914185,0.800637364387512
10.8257160186768,2.41679841279984,0.448240575037684,8.65672492980957,7.1983437538147,11.5487127304077,0.822950005531311
10.8708052635193,2.43848124146461,0.448242438418527,8.69273281097412,7.21565914154053,11.5968294143677,0.846088707447052
10.915892124176,2.46016302704811,0.448242154484439,8.72873973846436,7.23297452926636,11.6449432373047,0.869225800037384
10.960976600647,2.48184365034103,0.44823864907768,8.76474666595459,7.25028991699219,11.6930532455444,0.892361521720886
11.0060586929321,2.50352293252945,0.448241750713016,8.80075359344482,7.26760530471802,11.7411603927612,0.91549551486969
11.0511388778687,2.52520146965981,0.448237827975505,8.83676147460938,7.28492069244385,11.7892646789551,0.938628494739532
11.096218585968,2.54687955975533,0.448243450352683,8.87276935577393,7.30223655700684,11.8373680114746,0.961760580539703
11.1412959098816,2.56855681538582,0.448239691610201,8.90877819061279,7.31955289840698,11.8854684829712,0.984891474246979
11.1863732337952,2.59023386240005,0.448243121990667,8.94478797912598,7.33686971664429,11.9335680007935,1.00802195072174
11.2314496040344,2.61191064119339,0.448243121990667,8.98079967498779,7.35418701171875,11.9816665649414,1.0311518907547
11.2765259742737,2.63358741998672,0.448240064360397,9.01681232452393,7.37150478363037,12.029764175415,1.0542813539505
11.3216028213501,2.6552642583847,0.448242212236858,9.05282688140869,7.38882398605347,12.0778617858887,1.07741093635559
11.3666796684265,2.67694121599197,0.44824468844084,9.08884334564209,7.40614366531372,12.125958442688,1.1005402803421
11.4117574691772,2.69861876964569,0.448234770612062,9.12486171722412,7.42346477508545,12.1740560531616,1.12366986274719
11.4568376541138,2.72029691934586,0.448243361498889,9.16088390350342,7.44078731536865,12.2221555709839,1.14680016040802
11.5019178390503,2.74197554588318,0.448245256093595,9.19690704345703,7.45811033248901,12.2702550888062,1.16993045806885
11.5470004081726,2.76365542411804,0.448241781775965,9.23293399810791,7.47543525695801,12.3183555603027,1.19306182861328
11.5920853614807,2.78533625602722,0.468468687368243,9.26868438720703,7.49332904815674,12.3664588928223,1.21619415283203
11.6367225646973,2.80792450904846,0.483594867072951,9.3040885925293,7.51192283630371,12.414267539978,1.23992490768433
11.681022644043,2.83119040727615,0.483600786020251,9.33949184417725,7.53051662445068,12.4615325927734,1.26474821567535
11.7253189086914,2.85445463657379,0.483593198603848,9.37489414215088,7.54910945892334,12.5087938308716,1.28956961631775
11.7696132659912,2.87771743535995,0.483602699521717,9.4102954864502,7.567702293396,12.5560522079468,1.31438910961151
11.8139052391052,2.90097951889038,0.483591946967182,9.44569683074951,7.58629465103149,12.603307723999,1.33920764923096
11.8581953048706,2.9242399930954,0.483601236113998,9.48109722137451,7.60488700866699,12.6505613327026,1.36402440071106
11.9024834632874,2.94749999046326,0.483596174328486,9.51649856567383,7.62347888946533,12.6978120803833,1.38884019851685
11.9467711448669,2.97075945138931,0.483598079629889,9.55189990997314,7.64207172393799,12.7450618743896,1.41365540027618
11.9910569190979,2.9940180182457,0.483597024698596,9.58730030059814,7.66066408157349,12.792308807373,1.43846929073334
12.0353426933289,3.01727652549744,0.483599347186114,9.62270259857178,7.67925691604614,12.8395557403564,1.4632830619812
12.0796279907227,3.04053491353989,0.483593017521095,9.65810585021973,7.69785022735596,12.8868017196655,1.48809659481049
12.1239132881165,3.06379294395447,0.483601244416755,9.69351005554199,7.71644401550293,12.9340476989746,1.51290941238403
