time,x,y,vx,vy,ax,ay,jx,jy,psi,psi_dot,psi_ddot,throttle,delta,aty,any,atx,anx
10.567608081797793,234.78419440290892,3.5294001943653295,22.221925338967257,-1.7050034063032367e-05,2.7883403971089345e-05,0.003237050698937786,-1.1768693572956391e-05,0.023235436009120553,-0.002018719725420811,0.00022811096272607544,0.0010242583752325075,0.025010610914471796,5.032071952639576e-05,-0.0018320140837610052,0.005069064782698791,2.7879514671404716e-05,3.889299684630693e-09
10.593895664090823,235.36835391479096,3.5282217011866557,22.221926067635565,-6.504532846562885e-05,2.7574452941707247e-05,0.003845606960680392,-1.1737147789665742e-05,0.023063466002830043,-0.002012351078459595,0.00025493332169583506,0.00101638319575203,0.025010413471393607,5.518407604470962e-05,-0.0018195024662212085,0.005665109426901601,2.7557870720060707e-05,1.6582221646539418e-08
10.620183246383853,235.95251345109688,3.5270458761640926,22.221926787826845,-0.00011271067568935207,2.7266331101268523e-05,0.004449620412376806,-1.17056129972404e-05,0.022889733621867348,-0.0020052802211537536,0.0002815474765252427,0.0010084143553824813,0.025010218744279458,6.000804653692633e-05,-0.0018069069982645349,0.006256527410641341,2.723459769495073e-05,3.17334063177921e-08
10.64647082867688,236.53667301243158,3.52587313659726,22.22192749949902,-0.00016004376129108802,2.6959038514730766e-05,0.00504904287214997,-1.1674063100040067e-05,0.022714094138882934,-0.001997512661911438,0.0003079508724010133,0.0010003446341290676,0.025010026675192757,6.47920854934331e-05,-0.0017942190877528199,0.006843261959902791,2.6909752898818837e-05,4.928561591193007e-08
10.67275841096991,237.12083259938598,3.524703896611612,22.221928202611533,-0.00020704203953140463,2.6652575156783638e-05,0.005643822263355423,-1.1642531103615476e-05,0.022536395753248593,-0.001989053978983729,0.0003341407603073591,0.0009921664673974318,0.025009837205590385,6.953560808511315e-05,-0.0017814297217607397,0.007425251985116163,2.6583393972279028e-05,6.918118450460984e-08
10.69904599326294,237.70499221253593,3.523538567122345,22.221928897125334,-0.0002537027221111556,2.6346941046232948e-05,0.00623390242415991,-1.1610980690462361e-05,0.022356479234218674,-0.001979909825698321,0.0003601141877212017,0.0009838719265571377,0.025009650276309452,7.423798822302374e-05,-0.001768529450226678,0.008002431874386588,2.6255579096537232e-05,9.136194969571655e-08
10.72533357555597,238.28915185244153,3.5223775557954706,22.221929583002925,-0.0003000227664523641,2.6042136647887733e-05,0.006819222907524103,-1.157941429244198e-05,0.022174177553504305,-0.0019700859359451104,0.00038586798877770324,0.0009754526983406422,0.025009465827175278,7.889855651582554e-05,-0.0017555083674289818,0.008574731274953085,2.5926367466409236e-05,1.157691814784963e-07
10.751621157849,238.8733115196464,3.5212212670059277,22.22193026020837,-0.0003459988634609375,2.5738162325495273e-05,0.007399718771428586,-1.1547837216194324e-05,0.021989315518977034,-0.001959588129927937,0.000411398773882376,0.0009669000637253717,0.02500928379732978,8.351659813275469e-05,-0.0017423560909208054,0.009142074862349392,2.5595818817302747e-05,1.423435081925253e-07
10.777908740142028,239.45747121467664,3.520070101792577,22.221930928707312,-0.00039162742470004723,2.5435018602522815e-05,0.007975320359530328,-1.1516232055402701e-05,0.021801709424177244,-0.0019484223201970848,0.0004367029187663353,0.0009582048771926356,0.0250091041250477,8.809135058666347e-05,-0.0017290617376600546,0.009704382097190383,2.5263993763087362e-05,1.7102483943545382e-07
10.804196322435057,240.04163093804036,3.5189244578099337,22.221931588467,-0.00043690456889787147,2.51327062846356e-05,0.008545953072856048,-1.1484594800536431e-05,0.021611166730383862,-0.001936594517976872,0.00046177655300794294,0.0009493575474785243,0.025008926747564122,9.262200145870753e-05,-0.0017156138972445661,0.010261566970100614,2.493095399881652e-05,2.017522858190804e-07
10.830483904728087,240.6257906902267,3.517784729276479,22.221932239456322,-0.00048182610771380985,2.483122644378399e-05,0.00911153713360074,-1.1452909257450233e-05,0.021417485798684105,-0.0019241108398016004,0.0004866155480760357,0.0009403480210901244,0.025008751600924053,9.71076860928204e-05,-0.0017020006024108267,0.010813537736011566,2.4596762368301493e-05,2.344640754824986e-07
10.856771487021117,241.20995047170527,3.5166513069193863,22.22193288164583,-0.0005263875306951917,2.4530580263859535e-05,0.009671987342558495,-1.1421183159855788e-05,0.021220455688058252,-0.0019109775144712236,0.0005112155049849308,0.0009311657699105707,0.025008578620098948,0.00010154748529312996,-0.0016882092972733175,0.011360196639831812,2.4261482796537422e-05,2.690974673221132e-07
10.883059069314145,241.79411028292532,3.5155245779154947,22.221933515007773,-0.000570583989373669,2.423076922096624e-05,0.010227212832106283,-1.1389386597502853e-05,0.02101985603138543,-0.001897200890335224,0.000535571741685988,0.0009217997841100669,0.025008407738955386,0.00010594042305967013,-0.001674226804156661,0.011901439636262943,2.3925180559999246e-05,3.055886609669952e-07
10.909346651607175,242.37827012431507,3.5144049258283605,22.221934139516136,-0.0006144102804781192,2.3931795057833285e-05,0.01077711681691094,-1.1357529248499733e-05,0.020815456993964705,-0.001882787442909522,0.0005596792803499109,0.0009122385712708517,0.025008238889866242,0.0001102854643957368,-0.0016600392902765687,0.012437156107187508,2.3587922354215706e-05,3.4387270361758065e-07
10.935634233900204,242.96242999628114,3.5132927305412154,22.221934755146673,-0.0006578608282792836,2.3633659890463323e-05,0.01132159634454596,-1.1325573084655686e-05,0.020607019308340704,-0.0018677437828269214,0.000583532834712304,0.0009024701620842304,0.02500807200389437,0.00011458151321265737,-0.0016456322359166482,0.012967228580462608,2.324977649649133e-05,3.8388339397199465e-07
10.961921816193234,243.54658989920782,3.512188368185658,22.221935361876962,-0.0007009296661295607,2.3336366109485388e-05,0.011860542047893345,-1.1293535283790534e-05,0.020394294364996107,-0.0018520766641170522,0.0006071267976554964,0.0008924821221659459,0.02500790701058097,0.00011882741034341114,-0.0016309904060704493,0.013491532453963794,2.2910812925906413e-05,4.255531835789764e-07
10.988209398486262,244.1307498334564,3.5110922110659084,22.221935959686434,-0.0007436104173167202,2.303991641453155e-05,0.01239383790048006,-1.1261375195636017e-05,0.02017702432138823,-0.001835792992807554,0.0006304552291752936,0.0008822615684673881,0.025007743838042846,0.00012302193165469774,-0.0016160978277027492,0.014009935728182809,2.2571103338465004e-05,4.688130760665485e-07
11.014496980779292,244.7149097993647,3.510004627578462,22.221936548556435,-0.0007858962754082046,2.274431411732246e-05,0.01292136097469042,-1.1229086931761327e-05,0.019954942172845862,-0.0018188998358350877,0.0006535118448256236,0.0008717951874740543,0.025007582412599816,0.00012716378621764396,-0.0016009377747546456,0.014522298749445066,2.2230721592538857e-05,5.135925247836022e-07
11.040784563072322,245.29906979724637,3.5089259821269647,22.22193712847028,-0.0008277799843164842,2.244956270043348e-05,0.013442981201075252,-1.1196663405375114e-05,0.01972777171003808,-0.001801404430253577,0.0006762900046420759,0.0008610692509635159,0.025007422659072787,0.00013125161446124678,-0.0015854927626938332,0.015028473963769084,2.188974337099747e-05,5.598193294360126e-07
11.067072145365351,245.88322982739044,3.5078566350321547,22.221937699413296,-0.0008692538183568378,2.2155666186501997e-05,0.013958561124770197,-1.1164070634185252e-05,0.019495227271153596,-0.0017833141927288362,0.0006987827024150247,0.0008500696236756707,0.02500726450029588,0.00013528398619199478,-0.0015697445537241432,0.01552830567849434,2.1548246654226026e-05,6.074195322759701e-07
11.093359727658381,246.46738989006062,3.5067969424366945,22.221938261372895,-0.0009103095625866002,2.186262916956294e-05,0.014467955652435874,-1.1131299147445885e-05,0.01925701318607913,-0.0017646367293144168,0.0007209825550164332,0.0008387817560128876,0.02500710785751884,0.0001392593983213735,-0.001553674172666192,0.016021629825102066,2.1206311855273362e-05,6.563173142895787e-07
