time,x,y,vx,vy,ax,ay,jx,jy,psi,psi_dot,psi_ddot,throttle,delta,aty,any
0.0,0.0,0.0,25.0,8.263265115507165e-30,-0.04412075587438797,1.3263344154202017e-27,7.711621102673442e-05,-1.8524777775724428e-26,-7.701098316413382e-30,7.22939906131418e-29,-6.690366700871083e-27,-5.772960677849109e-29,1.4787104358566693e-27,-4.810153499083434e-28,1.807349765328545e-27
0.06635518544532654,1.6587825002987486,-1.9072700180517779e-29,24.997072359061967,-2.365459762970959e-29,-0.04411563881390445,9.84190492281217e-29,0.0001542324220533134,1.21388809953511e-24,-1.1420809561527902e-29,-3.7164653252039635e-28,3.666015492232531e-26,0.00457096172535165,0.007247543610862366,9.388494314634946e-27,-9.290075265406824e-27
0.13271037089065307,3.3173707589719195,1.5058697925392543e-28,24.99414539721093,1.2542138277154986e-27,-0.04142974050763686,0.02113967589849584,0.08080095708549878,3.6564442095540794,1.5595240475193308e-28,4.937476747263735e-27,0.12079936721436932,0.007882250907730223,0.007484538214452173,0.02113967589849584,1.2340801171645786e-25
0.1990655563359796,4.9757763821975916,0.00057624610142451,24.991574202833295,0.002805454228997583,-0.03772971225564397,0.3309867371083174,0.03247656652877889,3.0102072667969493,0.000579285092532075,0.01603132882637515,0.2554780308291,0.007086379398919339,0.007142719949932969,-0.0696614068260576,0.400648143934375
0.26542074178130615,6.6340148444903715,0.0027226092858362466,24.98914424177395,-0.009244791136650776,-0.03657402268502438,0.5693286581544243,0.003370071594483442,2.4840593728345546,0.0022977305688885352,0.03390458422574356,0.2156274441231899,0.0075573952210700015,0.008016015515638195,-0.27791788752005514,0.8472465456744795
0.3317759272266327,8.292087090589126,0.007246608735384829,24.986678853873016,-0.03407713170093574,-0.03660271943570897,0.7254721480621269,-0.008377895576095876,2.037398251267602,0.004951221857932217,0.044647326910167255,0.10076636925201161,0.008283070846366073,0.00830782272206151,-0.39011627112610503,1.115588419188232
0.3981311126719592,9.949983019502923,0.014797040277792337,24.984084768731446,-0.06101726616827475,-0.03707363736463149,0.824008902140646,-0.008745207332800042,1.6432221880133113,0.00802480306723448,0.04727732646248252,0.006941305910253752,0.008170276176897036,0.007976424519734715,-0.3571718298370077,1.1811807319776537
0.46448629811728576,11.607686615987513,0.02589288344799646,24.98137596369354,-0.08147753771029825,-0.03752623444307271,0.8958472226332127,-0.003748059779126343,1.291293320592828,0.011111904339316993,0.04556851019198251,-0.027657947606693156,0.0077885067634190985,0.007613996976653827,-0.24251686257810343,1.1383640852113162
0.5308414835626123,13.265180460856204,0.04094681052383557,24.978611919847225,-0.0932017689482524,-0.037709019268497256,0.9592546294053461,0.0005286459850528452,0.9814743512096575,0.014071370287039043,0.04360682997752402,-0.0169924442201604,0.007431303220610952,0.00721945165468826,-0.12998345365798664,1.0892380830633328
0.5971966690079389,14.922447789888919,0.06028148228499769,24.975832219799827,-0.09872769005489768,-0.03766924994528804,1.0171912833639452,0.0017703656884639446,0.7149871254360761,0.01695751644836862,0.04331343661718629,0.0061568044755674015,0.006972592020299282,0.006698300209640199,-0.06459784244983384,1.081789125813779
0.6635518544532654,16.579472430775663,0.08414067201309351,24.973045318910547,-0.10177457257850582,-0.03757485160412143,1.064612805012618,0.000950221675188706,0.48959826233806397,0.01987362566405456,0.0444239017829778,0.018315551133142465,0.0064085817998369285,0.006112401461513587,-0.04478730745651778,1.1094001124691357
0.7299070398985918,18.23623814706475,0.11269822019770608,24.970245634044293,-0.10467143023864586,-0.03753643710004926,1.0966765467393806,-0.0003929149447334593,0.29966559446727337,0.022870934514957596,0.04574410020113235,0.014381571070872902,0.005813382419445105,0.005511533614515828,-0.04556487159122917,1.1422414183306098
0.7962622253439184,19.892728398890753,0.14606671232755386,24.967428413842065,-0.10782150358696282,-0.037578658190623095,1.112664943907626,-0.001327626395038529,0.13853503803524428,0.025929473893138693,0.04633248541378363,0.001601804191051718,0.005206067214042111,0.0048971580798618025,-0.044138068896398604,1.1568030128040245
0.862617410789245,21.54892668861177,0.18430622556145293,24.96459558337428,-0.11052900973228412,-0.037673609630854116,1.1154441041136574,-0.0015657370541332157,0.000674354207640282,0.028991856729257633,0.045956676229421026,-0.010709059249259422,0.004586154393314185,0.004274886872624416,-0.03184573230990856,1.147289836423566
0.9289725962345715,23.204817218460715,0.22743259249261952,24.96175462671293,-0.11204776253309524,-0.03777789906408143,1.1089598000232976,-0.0013055487181101917,-0.1175932862707289,0.0320043445069684,0.044911282188924435,-0.017654927749371826,0.003964932093409475,0.0036572942300115647,-0.012104605947697076,1.1210644059709947
0.995327781679898,24.860385507510244,0.27542457490278555,24.95891423809746,-0.1121354164770882,-0.03786294359000658,1.09620031573788,-0.0009472243127574454,-0.2185338350569373,0.034937490618806695,0.04361368421975421,-0.01951468408373219,0.0033524983287844625,0.00305085043209465,0.007650111689570087,1.0885502040483097
1.0616829671252246,26.51561875746495,0.3282297435797289,24.95608078295774,-0.11103251337341748,-0.03792640074346258,1.0786022010309646,-0.0007839487742545481,-0.30383177293899133,0.03778403514645222,0.04232148122635841,-0.019110602059427162,0.0027526404844912373,0.0024582052295465786,0.022423896691534752,1.05617830433943
1.1280381525705512,28.170505962213618,0.38576925619737473,24.95325739733571,-0.10915953283034094,-0.03798307191118643,1.0565580285618679,-0.0008791127985800524,-0.3751650588534091,0.04054613326413417,0.04107750913250395,-0.018967491957365603,0.0021678892020352094,0.0018819819009114592,0.031540369937088364,1.0250176586247794
