time,x,y,vx,vy,ax,ay,jx,jy,psi,psi_dot,throttle,delta,aty,any
0.0,0.0,0.0,22.22222222222222,1.413872713350977e-26,-0.03495231884294777,2.1295137346769852e-24,5.43139782876301e-05,-1.959860202199029e-26,5.21013417780746e-31,-4.6490687212351574e-27,4.9709180230717286e-26,4.3143293869120686e-26,2.2328263729266555e-24,-1.0331263824967016e-25
0.011588552423629562,0.2575210402247621,3.505652395535859e-28,22.221817175442983,4.001395260903297e-26,-0.03495168942256305,2.1292866152500235e-24,0.04361776797063961,1.622405373225506,1.7101157486738194e-28,3.3549575186340704e-26,0.001538643693320599,0.0005364104941787287,1.383754089145382e-24,7.455325261046416e-25
0.023177104847259124,0.5150373866282174,1.0845779801947493e-27,22.221412143251886,4.6210140740455837e-26,-0.033941385261488835,0.03760265944000412,0.05951411458903627,2.715359220425333,7.336382141496699e-28,6.307629987547051e-26,0.002649486482002639,0.0012891632196189334,0.03760265944000412,1.4016444560041778e-24
0.034765657270888685,0.7725491747643873,5.96350205424131e-06,22.221030512398116,0.0008715207803767535,-0.03357232454884116,0.06293416534976974,0.0441845759766097,1.8465812939161126,6.805876624333044e-06,0.0011559547949654431,0.0034792323701482767,0.0020748796429594448,0.03724765857988972,0.02568650676988002
0.04635420969451825,1.0300564544023432,1.9710786571599337e-05,22.220634057315362,0.000863292888221015,-0.032917314711447265,0.08040106769808528,0.049540712803121285,2.3064686593714767,2.1937895358398293e-05,0.0014500924536666705,0.004102515051069921,0.0027938417093917537,0.04817909393588366,0.032221973762201615
0.05794276211814781,1.2875593127059504,4.549067630299675e-05,22.22026761335812,0.0019881726919746753,-0.032424114253995266,0.11639143129493965,0.041030850408191225,1.9058875704391511,4.963871771413321e-05,0.0032999242898915206,0.004560164521455914,0.0033983327710542894,0.043066230469729294,0.07332520082521035
0.06953131454177737,1.545057816325617,8.597574310622887e-05,22.219882712280516,0.0018614434271941563,-0.03196633838956441,0.12457402374524144,0.04068269841612789,2.0344975116365234,9.171150432607637e-05,0.003948683694532902,0.004879171656185024,0.003873094001479365,0.036834735184825856,0.08773928856041559
0.08111986696540693,1.8025520245936677,0.00014444706276875004,22.21952689653923,0.002841895211374409,-0.03148120708733525,0.16354519343362714,0.0352286084591797,1.8772046807734792,0.00015056650758698095,0.006170649797458171,0.005082215958461377,0.004222745972662161,0.026436274289880955,0.13710891914374618
0.0927084193890365,2.060042002674636,0.0002239042897135324,22.219153475484728,0.002474159728181628,-0.031149841237682965,0.16808219345129397,0.032308208295326525,1.8407270030771212,0.0002276604017052052,0.007115737386517182,0.005191411520009818,0.004463349830175485,0.009976532369024097,0.15810566108226987
0.10429697181266606,2.317527791089184,0.00032707304507750975,22.218805341446732,0.003073122348103355,-0.030732396356247377,0.20620791617912665,0.028312272355464164,1.8035665449230793,0.00032403889334091797,0.009475727693567672,0.005229030973007868,0.004616574677003105,-0.004331432912809452,0.2105393490919361
0.11588552423629563,2.5750094445822342,0.00045700247707100447,22.2184418624311,0.0023737696534225743,-0.030493644732836216,0.20988364436198506,0.024562098713970186,1.6919530915867487,0.0004405506044363483,0.010608954537668885,0.005216833882001008,0.004705636502629208,-0.025830795254385662,0.23571443961637073
0.1274740766599252,2.8324869890248667,0.0006160872761628875,22.218099170719583,0.002474439298204375,-0.030163118019084962,0.24542249037947694,0.021366589491566706,1.7087752089403563,0.0005772166985921281,0.012934507561997172,0.005174938017516194,0.004752537452520183,-0.04195768135739858,0.2873801717368755
0.13906262908355474,3.08996046523172,0.0008072854409973934,22.217743510480645,0.001401312073454258,-0.02999842904796183,0.24948810653999282,0.017659782025526483,1.5694772548112148,0.0007342344899584507,0.014138334119448344,0.0051207480038939265,0.0047763136000715314,-0.06463377459138768,0.3141218811313805
0.15065118150718432,3.347429886613685,0.001032780706904837,22.217404353174146,0.00097641552782567,-0.029753815399499593,0.2817984292696249,0.015019284889619849,1.605773604253608,0.0009108770992481297,0.01630564947578544,0.005068192071662645,0.0047920823324055055,-0.08047077837502231,0.3622692076446472
0.16223973393081387,3.604895279458055,0.0012953738674875194,22.21705427218628,-0.0004637675940841865,-0.029650325507344255,0.28670528972673986,0.011750231663451545,1.4628153811934594,0.001106769949060448,0.01747582468178616,0.00502735414109315,0.004810716912503237,-0.10155605567971583,0.3882613454064557
0.17382828635444345,3.86235664621841,0.0015971000608525723,22.216716956627135,-0.001377359822537189,-0.029481479048256192,0.315702254731729,0.009592232592627741,1.5014225979329998,0.0013206774004877787,0.019402346187316184,0.0050044899748253715,0.004838993202546016,-0.11535417880636828,0.4310564335380973
0.185416838778073,4.119813999563249,0.0019405765666146318,22.216370357470097,-0.00313734349084886,-0.029428005326825626,0.3215039186990772,0.006911147685824146,1.3661161147489447,0.0015517926230380415,0.020459006445127725,0.0050023611575000645,0.004880066097866408,-0.1330209456317481,0.4545248643308253
0.19700539120170255,4.377267332364269,0.0023277209925359303,22.216033412995007,-0.00446040022632577,-0.029321298653726954,0.3473648711567956,0.005223432950962047,1.3992136095603227,0.0017985805498793286,0.022097813852892948,0.005020795316720532,0.00493414731920356,-0.14356089975321804,0.49092577091001366
0.20859394362533212,4.634716645329153,0.0027609612916155582,22.215688490203426,-0.006464669516396051,-0.02930694127365855,0.3539336392315687,0.0031603615198186425,1.2761303072200834,0.0020599610017385224,0.022989106699159767,0.005057375737589488,0.004999273819275234,-0.1567851938650135,0.5107188330965822
