time,x,y,vx,vy,ax,ay,jx,jy,psi,psi_dot,throttle,delta
1.5688089383424773,35.93374821966687,2.753978391738253,22.907538306151547,0.11198666483690825,-4.0527549351188075e-08,0.007949970528273731,-3.262282110146766e-08,-0.025570692312926812,0.08196915428511296,-0.09062636192569093,0.033569944858004235,0.013321794917524481
1.5727407903182729,36.02347929962983,2.761778826683957,22.90720852568627,0.11352552154402323,-4.0712898045913715e-08,0.009913305948288986,-3.272752191370067e-08,-0.019773074540883874,0.0816126440382763,-0.09071610330932171,0.03373611862742257,0.013507084625358448
1.5766726422940687,36.11321141927836,2.7695509699618324,22.90681134578434,0.1140009623241764,-4.0784908894586636e-08,0.007794480923871472,-3.292631163398954e-08,-0.02503564790497645,0.08125331788711637,-0.09205223570645335,0.033807222089827435,0.013551491568966265
1.5806044942698643,36.20294458174013,2.777294528003769,22.906474442019586,0.11551569220104764,-4.097182081282125e-08,0.009716433024927973,-3.3183057506221705e-08,-0.01935238689520909,0.0808911001793812,-0.09219313384864486,0.033976199028447215,0.013735057363531217
1.5845363462456599,36.29267878948501,2.785009087047916,22.906065778487175,0.11592414897029012,-4.1045850635024195e-08,0.007642299482570891,-3.408917161614134e-08,-0.024511228961046537,0.08052575454729441,-0.09363652613631249,0.03404968090410372,0.013776492025416314
1.5884681982214557,36.38241403414072,2.7926948029678194,22.90573452437666,0.11764448508982277,-4.1239887966365574e-08,0.00952368397688863,-3.4208752257093994e-08,-0.018939912633581153,0.08015773260756255,-0.09356235352414655,0.034226042084776365,0.013973801891743999
1.5924000501972513,36.47215031758958,2.8003512459445794,22.90531379695305,0.11796990974287415,-4.1314858135327315e-08,0.007493361616751404,-3.444241357028616e-08,-0.0239972129282712,0.07978677549635886,-0.09512105875151139,0.0343010551051153,0.01401089939193814
1.5963319021730469,36.56188764207216,2.80797812320612,22.904975346153975,0.11966997647152215,-4.151073291006058e-08,0.009334976998757405,-3.471931996476656e-08,-0.018535476714279932,0.07941281961136223,-0.09509593883134536,0.03448061072093069,0.014206833971806544
1.6002637541488427,36.65162600820753,2.815575004543464,22.904542256694153,0.11992708555725388,-4.1587880588930815e-08,0.007347604115268691,-3.568420467731492e-08,-0.02349338162165447,0.07903561286510843,-0.09676584321232061,0.03455817457132048,0.014240901797698565
1.6041956061246383,36.74136540737487,2.8231420437951504,22.904209258546594,0.12183538191726731,-4.1791342931390973e-08,0.009150232000862957,-3.582211641485648e-08,-0.01813890746032021,0.0786556160280901,-0.09652507669887826,0.0347456435038186,0.014450848880652005
1.6081274581004341,36.831105839482,2.8306787938187883,22.90376316717775,0.12200802057391036,-4.186957510733669e-08,0.007204965116995421,-3.610884717587944e-08,-0.02299952122717632,0.07827255383749208,-0.09831452996704391,0.0348248973859215,0.014480520013893541
1.6120593100762297,36.920847305697876,2.8381849697065986,22.903423096529107,0.12390372881375503,-4.2075292215615345e-08,0.0089693705749041,-3.640601512684802e-08,-0.01775003658158919,0.07788638372093666,-0.09811628077867132,0.03501606579373791,0.014689696658751295
1.6159911620520253,37.01058980459275,2.8456601236658345,22.902963686277868,0.12400631940050963,-4.215586123235138e-08,0.007065384084187887,-3.743415764175211e-08,-0.022515422112776566,0.07749683697196517,-0.10002116898747533,0.0350980387538196,0.014716250766917354
1.6199230140278211,37.100333327303986,2.853104406585023,22.90262884064437,0.12611248101566813,-4.2369663348987285e-08,0.008792315961064112,-3.7591551780900786e-08,-0.01736869900537021,0.07710438318827824,-0.09960702423695021,0.03529767414243448,0.014939677002457765
1.6238548660036167,37.19007787154778,2.86051735305995,22.902155414240188,0.12612891289165593,-4.24514700666373e-08,0.006928801777185356,-3.7929317848429976e-08,-0.022040878840609568,0.07670873004210875,-0.10163587601224532,0.03538149773577825,0.014961756529386803
1.6277867179794123,37.279823437553084,2.86789867945991,22.90181342833338,0.1282270887790178,-4.266792827563315e-08,0.008618993015028664,-3.8251634059999254e-08,-0.01699473290751594,0.07630984912105729,-0.10126134966180746,0.03558531871160892,0.015184810860929019
1.6317185699552081,37.369570021609114,2.8752479193325877,22.901325639478152,0.12817175012826154,-4.275226959254974e-08,0.006795160228864283,-3.935547129512e-08,-0.021575689975430384,0.07590745443491588,-0.10341008598203909,0.03567205586821427,0.015203693759993283
1.6356504219310037,37.45931761458083,2.8825652212655526,22.900988666184812,0.13048335798697963,-4.2977408050773325e-08,0.008449328176510562,-3.953668392544042e-08,-0.016627979539979004,0.07550202599606198,-0.10281873660478892,0.03588496697315391,0.015441289681386137
1.6395822739067996,37.54906621174532,2.889850100301209,22.900485748427165,0.13034004033335042,-4.3063174370167046e-08,0.00666440272044877,-3.994713817245183e-08,-0.021119658105659286,0.07509325349668695,-0.10509618240865752,0.035973736644472974,0.015455617074205551
1.6435141258825952,37.63881581222165,2.8971022812979585,22.90014176601369,0.13265213604333517,-4.32915405190748e-08,0.00828324943760883,-4.0295410477343905e-08,-0.016268283268874962,0.07468113186278745,-0.10453704332387402,0.03619144423913393,0.015693498595757294
1.6474459778583908,37.72856640976666,2.9043212781799803,22.89962335830239,0.13243499718734875,-4.338004554876873e-08,0.00653647375702171,-4.1481887323385097e-08,-0.02067258965255854,0.07426535710265293,-0.10693900460423005,0.036283317929308584,0.0157045238187476
1.6513778298341866,37.818317994971366,2.911507236342431,22.89928414442734,0.13496307666294133,-4.361774180033917e-08,0.00812068631266838,-4.168882816849147e-08,-0.015915491401448156,0.07384641936746471,-0.1061624383806074,0.036510765686539645,0.015957204979698974
1.6553096818099822,37.908070560403864,2.9186596505436153,22.898749415028668,0.13465596683301498,-4.370787415157451e-08,0.006411319044396624,-4.2172152147778726e-08,-0.020234294894967687,0.07342398991851616,-0.10869790276437567,0.036604855524172045,0.015963579569735164
1.659241533785778,37.99782410418589,2.925778247523568,22.89840313062759,0.13718986920531778,-4.394937111983077e-08,0.007961569807945157,-4.255217016090119e-08,-0.015569454230403247,0.07299808014061204,-0.10794980086440364,0.0368376905626255,0.016216992491986097
1.6631733857615736,38.0875786172569,2.9328625207535066,22.897851694877847,0.13680698424759202,-4.404249182021758e-08,0.006288885465640881,-4.383671573753768e-08,-0.019804587781416937,0.07256836762889991,-0.11061447682833053,0.03693510233709999,0.016219971644345976
1.6671052377373692,38.17733408989898,2.939912613115445,22.897509948946656,0.13956013141989757,-4.4294090074600834e-08,0.0078058323927487905,-4.407455254438468e-08,-0.015230024858838015,0.072135354298665,-0.10964766507055534,0.03717840066525185,0.016488492867494813
1.671037089713165,38.26709051166865,2.946927998084666,22.8969408993167,0.13908524650858864,-4.4389081053225476e-08,0.006169121058975602,-4.465609614383084e-08,-0.019383285959493266,0.07169869236260647,-0.11245079946974859,0.037278233834031435,0.01648672802082313
1.6749689416889606,38.35684787953965,2.9539084115315744,22.896592218666246,0.1418533657985612,-4.464525239430972e-08,0.007653407970354298,-4.5069344053756696e-08,-0.01489705925089991,0.07125841887416973,-0.11150419828319853,0.03752764157395038,0.01675668079562224
1.6789007936647562,38.44660618133433,2.960853325846121,22.896005165585617,0.1413005234473632,-4.4743493032156634e-08,0.0060519749952772095,-4.6461614851861596e-08,-0.018970210589535047,0.07081419263340889,-0.11444123448056585,0.03763100872660684,0.01675140611428316
1.682832645640552,38.53636540701591,2.9677628805330882,22.895660760905663,0.14429064488705373,-4.501061277861762e-08,0.007504231850378851,-4.6732948700631166e-08,-0.01457041605750948,0.07036652704965865,-0.11327497648482908,0.03789162735252051,0.017036734876951252
1.6867644976163476,38.626125542814236,2.974636527439063,22.895054728064757,0.14364370893827866,-4.5110987105523304e-08,0.005937397556949442,-4.741521968713543e-08,-0.01856518637778187,0.06991505521665511,-0.11635526638182143,0.03799762065051124,0.017026613610688027
1.6906963495921434,38.715886584648416,2.981474004867421,22.894703329527765,0.14665466359054016,-4.538347202903692e-08,0.007358240720897857,-4.786832163394641e-08,-0.014249956669162898,0.06945983283005316,-0.11520471473784896,0.03826504318273413,0.017313850194297747
1.694628201567939,38.805648516896355,2.9882747637327474,22.894077916590053,0.1459278037607576,-4.5487409415512214e-08,0.00582534011638014,-4.938684993619345e-08,-0.018168041392892825,0.06900049991115674,-0.11842343306728624,0.03837480895491648,0.017300122593462895
1.6985600535437346,38.895411329163096,2.9950389408807006,22.89373054478526,0.14916412828147832,-4.5771835596036814e-08,0.0072153726220038905,-4.969756772585393e-08,-0.013935545044535536,0.06853758297290455,-0.11705161685172022,0.038654260753056405,0.017603044451893365
1.7024919055195304,38.9851750040081,3.001765966027757,22.893084699106847,0.14834117330662558,-4.587821637522249e-08,0.005715755115745846,-5.0509699035729544e-08,-0.017778607101581155,0.06807069585698536,-0.12041829098313218,0.03876687671341778,0.01758437536270069
1.706423757495326,39.07493953616488,3.0084555872580636,22.892730471539405,0.15160791645585256,-4.616902891593777e-08,0.0070755669190853965,-5.1004636658241224e-08,-0.013627047765035157,0.06759992214290879,-0.11905316004377152,0.03905395890944865,0.017889926141890396
1.7103556094711219,39.16470490623678,3.0151072339335343,22.89206380659822,0.150702972971179,-4.6279301738061385e-08,0.005608596046387415,-5.266150465965759e-08,-0.017396718189763356,0.06712488321875514,-0.1225625093121141,0.03917057460928461,0.017867538621326406
1.7142874614469175,39.25447110345241,3.021721039404515,22.89171332369936,0.1541978023448393,-4.658314339822667e-08,0.006938764277511833,-5.3014624622678624e-08,-0.013324333866229153,0.06664611835635775,-0.12097488388317444,0.03947051778107375,0.018189029846396323
1.718219313422713,39.344238106362724,3.028296411524648,22.891024722512203,0.15319483538913348,-4.6696193051198875e-08,0.005503817429511226,-5.3961038379013324e-08,-0.017022212598532652,0.06616322265509106,-0.12463643357440643,0.039590201042983955,0.018161602393287336
1.7221511653985089,39.4340059085876,3.0348331014202574,22.890667326392613,0.15672617876181116,-4.700747702895969e-08,0.0068049066370359235,-5.450494187090233e-08,-0.01302727489409195,0.06567630037121876,-0.1230503140973693,0.03989855644104858,0.018486202973419328
1.7260830173743045,39.52377448661316,3.04133051718533,22.88995641543618,0.15563952415203128,-4.712480377797035e-08,0.0054013747964480885,-5.632098644958715e-08,-0.01665493134982597,0.06518495491358976,-0.12685829953718297,0.04002248767371498,0.018454969065432633
1.7300148693501,39.61354382924829,3.047788789430414,22.88960249482054,0.15940209784905782,-4.745036859266083e-08,0.006673937187566814,-5.672272241232487e-08,-0.012735744738973525,0.06468973980491494,-0.1250478508509613,0.04034459306784162,0.01879579069271103
1.733946721325896,39.703313910682986,3.054207304409092,22.8888680907798,0.15821574885576406,-4.757085447434917e-08,0.0053012246702177634,-5.7835124394970366e-08,-0.016294718583526876,0.06419023198313453,-0.12901183094839824,0.04047182136192803,0.018759432897361372
1.7378785733016915,39.7930847233156,3.0605858236346304,22.888507394041305,0.16202442940836023,-4.7905166888906336e-08,0.0065458003446514645,-5.843002061780161e-08,-0.012449619692072714,0.06368656542686257,-0.12719328349754097,0.04080324058171593,0.01910406962390789
1.7418104252774873,39.882856239192336,3.066923734677692,22.88774916860371,0.16075276304529568,-4.803033085837294e-08,0.005203324546649402,-6.041837975452975e-08,-0.015941421388836356,0.0631783264685047,-0.1313068055103275,0.040934943265512606,0.019063808332769404
1.745742277253283,39.97262844667558,3.073221164613983,22.8873916460243,0.16479493838822348,-4.838027914053078e-08,0.006420441726282089,-6.087160876623639e-08,-0.01216877828595663,0.06266608235898663,-0.12926254947862448,0.04128098993648215,0.019424872520332443
1.7496741292290785,40.06240131527756,3.0794774792633,22.886608369091544,0.16342215629191048,-4.8509007168767715e-08,0.005107632876756085,-6.215447315959184e-08,-0.015594889839455662,0.06214939320476025,-0.13353500119796285,0.041416200538144744,0.019379406572247324
1.7536059812048743,40.152174836224496,3.0856924436794197,22.8862440102265,0.16751621506747483,-4.886904351672494e-08,0.0062978081294269295,-6.280738068406069e-08,-0.011893101346516104,0.06162841511344327,-0.13147706138903056,0.041772384630642805,0.01974472390467082
1.75753783318067,40.24194897681499,3.091865426171961,22.885435405166653,0.16605704325425505,-4.9002905816442066e-08,0.00501410904870081,-6.498901920422204e-08,-0.015254976832185659,0.06110271888224718,-0.13590124545994006,0.04191230555853626,0.019695289010941607
1.7614696851564657,40.3317237249181,3.0979965510936567,22.88507393304062,0.17038702231664113,-4.938009792385123e-08,0.006177847507830236,-6.549950948172381e-08,-0.0116224718419561,0.06057288674884506,-0.13361570725555452,0.042284022030418644,0.020077242277901582
1.7654015371322613,40.421499045064984,3.104085165172961,22.884238729512322,0.16882577991032705,-4.9517974567980794e-08,0.00492271337094996,-6.698451206420723e-08,-0.01492153811894718,0.060038463544753506,-0.13820083672650152,0.04242766002523931,0.02002254461773155
1.769333389108057,40.511274927225685,3.110131044416874,22.883870555293107,0.17321662493143875,-4.9906844296065955e-08,0.00606050894956045,-6.769651358911218e-08,-0.011356774930346241,0.05949963628994494,-0.13589170745881757,0.04281042793086069,0.02040938885966157
1.7732652410838528,40.60105133370085,3.116133539764145,22.883008570458934,0.17156819605036225,-5.0050319909400454e-08,0.004833407055052863,-7.008230348284222e-08,-0.014594432156449145,0.05895596216895472,-0.14062961990594527,0.04295897178618559,0.020350655242204495
1.7771970930596483,40.69082825183137,3.122092772101616,22.882642965514112,0.17619617726891346,-5.045795078290061e-08,0.005945742655740549,-7.065163054260586e-08,-0.011095897817816364,0.05840803755836254,-0.13809158666641871,0.043358119622797724,0.020754241048230534
