time,x,y,vx,vy,ax,ay,jx,jy,psi,psi_dot,psi_ddot,throttle,delta,throttle_dot,delta_dot,aty,a_ny,atx,anx
21.899998580121142,486.61634023994264,3.467935211395836,22.222364003615095,3.3810026975881764e-05,-2.5037378971625695e-05,-0.00046648285999046073,5.5760574102892145e-06,-0.00016869546144783677,6.414738875690984e-05,-2.163270205058282e-05,-7.127461552768973e-06,0.02501835086265342,-4.014173584215625e-06,4.0702945479713685e-06,-1.2653537281159961e-06,1.427559444182894e-05,-0.00048072977934980214,3.730977185207319e-05,7.314022398914179e-10
21.924998578500276,487.1718993144997,3.46797154810537,22.22236493810163,3.4163518988074844e-05,-2.4897983018872522e-05,-0.0004706773463873327,5.6116703650662074e-06,-0.0001652823671333027,6.360436046354806e-05,-2.1808945757909347e-05,-6.979939758724676e-06,0.025018452620010522,-4.045807425375519e-06,4.096061207312018e-06,-1.2387493543808863e-06,1.3997680242679698e-05,-0.00048464635154752496,3.7449154136735466e-05,7.450703325102303e-10
21.94999857687941,487.7274584124817,3.468007590667492,22.222365876083852,3.451010732385978e-05,-2.475769677401549e-05,-0.0004747868008912203,5.647357652930136e-06,-0.00016191154951800818,6.30569719756211e-05,-2.1981525205725022e-05,-6.834222624229229e-06,0.025018555021534064,-4.076776157235112e-06,4.121882865713818e-06,-1.2124589800460802e-06,1.3723369827248135e-05,-0.0004884814956359809,3.7589426867139315e-05,7.585847939916994e-10
21.974998575258542,488.2830175339764,3.4680433365137078,22.22236681758405,3.484988132689606e-05,-2.4616518378901256e-05,-0.0004788122750733759,5.683116901542072e-06,-0.00015858205627462945,6.250531434087712e-05,-2.2150484896814294e-05,-6.690263376723344e-06,0.02501865806859903,-4.1070876297789035e-06,4.147757837081164e-06,-1.1864738380515826e-06,1.345260057347415e-05,-0.0004922362005643626,3.773059190527293e-05,7.719417699871815e-10
21.999998573637676,488.838576679072,3.468078783128012,22.222367762624547,3.5182928747505114e-05,-2.4474446034679216e-05,-0.0004827547965172244,5.718945574589551e-06,-0.0001552929154620856,6.194947750920485e-05,-2.2315868153685594e-05,-6.54801441590136e-06,0.025018761762538234,-4.136749473814906e-06,4.173684317565678e-06,-1.1607850722712458e-06,1.3185307618705712e-05,-0.0004959114290534425,3.7872651053668224e-05,7.851375991898387e-10
22.02499857201681,489.3941358478572,3.4681139280462463,22.22236871122772,3.550933568729641e-05,-2.4331478005900756e-05,-0.00048661536833431924,5.754840963267062e-06,-0.0001520431351136793,6.138955036238498e-05,-2.2477717099524443e-05,-6.407427439954269e-06,0.02501886610463941,-4.165769098747993e-06,4.199660379467542e-06,-1.1353837210653472e-06,1.29214239204686e-05,-0.0004995081171723003,3.801560605125328e-05,7.98168801971096e-10
22.049998570395942,489.94969504042155,3.468148768855472,22.22236966341599,3.582918654615054e-05,-2.4187612624831497e-05,-0.0004903949686738,5.790800177322819e-06,-0.00014883170152337808,6.0825620744284683e-05,-2.2636072641586764e-05,-6.268453516334486e-06,0.025018971096142092,-4.194153689942061e-06,4.225683964816928e-06,-1.1102606739916688e-06,1.26608803779659e-05,-0.0005030271739692784,3.8159458569070335e-05,8.110320693476268e-10
22.07499856877508,490.5052542568547,3.4681833031933604,22.222370619211812,3.614256397303023e-05,-2.404284829598739e-05,-0.000494094550191904,5.826820135646394e-06,-0.00014565757594762801,6.02577754914544e-05,-2.2790974455243012e-05,-6.131043066132658e-06,0.025019076738234364,-4.221910204999964e-06,4.251752878615472e-06,-1.0854065982975614e-06,1.240360600798286e-05,-0.0005064694811173992,3.8304210205710177e-05,8.237242522563184e-10
22.099998567154213,491.06081349724724,3.4682175287475965,22.22237157863768,3.6449548821815735e-05,-2.389718350090613e-05,-0.0004977150394403775,5.862897556375148e-06,-0.00014251968955246273,5.9686100464141235e-05,-2.29424609661354e-05,-5.995145733090517e-06,0.025019183032049436,-4.249045368205754e-06,4.277864781721979e-06,-1.060811834574722e-06,1.2149528159961765e-05,-0.0005098358925178517,3.844986248270162e-05,8.36242351077754e-10
22.124998565533346,491.61637276169006,3.4682514432553,22.222372541716133,3.6750220112852274e-05,-2.3750616803165907e-05,-0.0005012573361277468,5.899028946497293e-06,-0.00013941693659967413,5.9110680577804516e-05,-2.309056932726362e-05,-5.8607101143148825e-06,0.025019289978662047,-4.275565662358294e-06,4.3040171833658996e-06,-1.0364662645492335e-06,1.189857274551669e-05,-0.0005131272337907759,3.8596416839284695e-05,8.485835053080133e-10
