time,X,Y,Vx,Vy,r,yaw,steering_deg,throttle,brake,ax,ay
0,0,0,27.6814633317886,0,0,0,0,0,0.200000000000004,-10.5030346967581,-0.00228629625717145
0.01,0,0,27.6814633317886,0,0,0,-5.22464319658215e-05,0,0.200000000000008,-0.483536251105269,8.19198266914531e-06
0.02,0.276604389539484,-1.12953652555728e-08,27.6533267631222,1.62147159877957e-06,-2.14066956626831e-06,-1.0917572248578e-07,0.000186205932623162,0,0.20000000000001,-0.312522769766802,5.25099486954507e-06
0.03,0.553123537347636,-2.57164424538133e-08,27.6506897321678,1.2462828129688e-06,2.29579283898311e-06,-9.80001592905804e-08,-0.000134777665288972,0,0.199999999999995,-0.294073023842436,3.46103859684828e-05
0.04,0.829618863536007,-4.03572154578839e-08,27.6483767708162,6.08343526579059e-07,2.31933337062018e-06,-7.45693514838565e-08,-0.000388829784609542,0,0.200000000000003,-0.275940493080986,4.77283415086219e-05
0.05,1.10609103219858,-5.45076132825108e-08,27.6460537537385,5.95138636201775e-08,2.27668285284237e-06,-5.16309231993816e-08,-0.000604419800063805,0,0.199999999999999,-0.262365713841664,2.31653376689216e-05
0.06,1.38253987154793,-6.77804533300311e-08,27.6437109558853,-4.9641508617638e-07,2.20296093603489e-06,-2.91337509264556e-08,-0.000787188036170013,0,0.199999999999988,-0.25468870501875,-1.52618535811866e-05
0.07,1.65896519763384,-8.09984576601334e-08,27.6413521308264,-1.14324520978124e-06,1.96347769182758e-06,-8.13690806587496e-09,-0.000921572814827654,0,0.200000000000001,-0.250161981957138,-4.57325367946421e-05
0.08,1.93536688198699,-9.56523774353616e-08,27.6389836032251,-1.84705089565556e-06,1.54052859614635e-06,9.51468003760443e-09,-0.000992524133261619,0,0.2,-0.245215263593412,-6.18490805901201e-05
0.09,2.21174485107428,-1.13040288942671e-07,27.6366094166954,-2.52140178349796e-06,9.88534341282228e-07,2.22397494458795e-08,-0.000994330824821343,0,0.199999999999998,-0.237959305451394,-6.42446505147762e-05
0.1,2.48809905323149,-1.3397663743855e-07,27.6342301252738,-3.08928136558699e-06,3.75722361154697e-07,2.90822407271449e-08,-0.000929379987721086,0,0.199999999999982,-0.228820500132762,-5.63882502869864e-05
0.11,2.76442943102424,-1.58795473245839e-07,27.631844167649,-3.49957677941741e-06,-2.37744703291687e-07,2.97505994386872e-08,-0.0008043013446822,0,0.20000000000001,-0.219546295005986,-4.09161127048527e-05
0.12,3.04073590880213,-1.87455696632349e-07,27.6294499455899,-3.72593120187023e-06,-8.01603672769149e-07,2.44944220800366e-08,-0.000627476460820546,0,0.199999999999992,-0.211804121725354,-2.07939748704658e-05
0.13,3.31701840157964,-2.19608656748922e-07,27.6270472610931,-3.75998973296077e-06,-1.27489886866753e-06,1.4024441971026e-08,-0.000408146199765292,0,0.200000000000008,-0.206282225148552,1.25220310667357e-06
0.14,3.59327683000036,-2.54661473988732e-07,27.6246373828142,-3.60877863942401e-06,-1.62500338781425e-06,-5.89104194636569e-10,-0.000155372150804386,0,0.200000000000003,-0.20264394157958,2.37543964111441e-05
0.15,3.8695111319115,-2.91827757478846e-07,27.6222222905872,-3.29619287513571e-06,-1.83254584757885e-06,-1.80042286455508e-08,0.00012318088069281,0,0.199999999999996,-0.200063646482354,4.47074619547293e-05
0.16,4.14572126423908,-3.30202521009061e-07,27.6198037611413,-2.85292475012305e-06,-1.884487448267e-06,-3.67040736110607e-08,0.000421089861037271,0,0.199999999999987,-0.197844394981596,6.49941085961574e-05
0.17,4.4219071989802,-3.68823987073257e-07,27.6173828719208,-2.31826362166374e-06,-1.77705869754888e-06,-5.5138101131522e-08,0.000733756742758207,0,0.200000000000002,-0.195693934808631,8.30365562198702e-05
0.18,4.69806891525544,-4.06661454392292e-07,27.6149601118441,-1.72952230631372e-06,-1.50961385902768e-06,-7.16931192899873e-08,0.00105771925373357,0,0.199999999999994,-0.193723684755442,9.90711703531552e-05
0.19,4.97420639547311,-4.42642417396318e-07,27.6125356912536,-1.12759131071485e-06,-1.08889666969922e-06,-8.48009005168226e-08,0.00139087892811435,0,0.200000000000005,-0.192225799880571,0.000113454133142179
0.2,5.25031962431183,-4.75663212739572e-07,27.6101098983568,-5.49741773190418e-07,-5.23589097263312e-07,-9.29713012491073e-08,0.00173215642314839,0,0.20000000000001,-0.191440803336937,0.0001265341681036
0.21,5.52640859050755,-5.04573729284257e-07,27.6076832642853,-2.89122145283147e-08,1.76513646131045e-07,-9.48055498467303e-08,0.00208032363926341,0,0.199999999999998,-0.191436786671248,0.000139041523319404
0.22,5.80247328921783,-5.28161092377311e-07,27.605256521316,4.05864093498587e-07,1.00147803786032e-06,-8.90052783774176e-08,0.00243403221816693,0,0.19999999999999,-0.19212100950264,0.000151714150290187
0.23,6.07851372326174,-5.45138693937618e-07,27.6028304488408,7.30568384859826e-07,1.94243291466336e-06,-7.4373483647358e-08,0.00279114896114366,0,0.200000000000005,-0.193324518142284,0.000164549126731787
0.24,6.35452990288273,-5.54113994616955e-07,27.6004057346575,9.25352349073991e-07,2.99095387254878e-06,-4.97891655263185e-08,0.00314841119466264,0,0.199999999999983,-0.194892233132915,0.000177599866688949
0.25,6.63052184445328,-5.5358453207028e-07,27.5979829038316,9.726899632006e-07,4.13787572118219e-06,-1.42176551952251e-08,0.00350142388255885,0,0.200000000000017,-0.196731280011346,0.000191628753509497
0.26,6.90648956874555,-5.41945250379506e-07,27.5955623318521,8.56673853557956e-07,5.37410726238613e-06,3.32747364474625e-08,0.00384470635224864,0,0.199999999999989,-0.198808055319945,0.000205912202305761
0.27,7.18243309985164,-5.17480203778201e-07,27.5931443054876,5.65846357991172e-07,6.69031395085797e-06,9.35385242544604e-08,0.00417153983343435,0,0.200000000000006,-0.201117949777411,0.000220315913394416
0.28,7.45835246448975,-4.78373991153559e-07,27.5907290762637,8.81118732928085e-08,8.07462031979222e-06,1.67315468427172e-07,0.00447431035971484,0,0.199999999999989,-0.203653112597471,0.000234712505182217
0.29,7.73424769177193,-4.22740240128693e-07,27.5883168856922,-5.87247856900488e-07,9.5134465892537e-06,2.55216341352039e-07,0.00474469738108857,0,0.199999999999991,-0.206385183517858,0.000247842684490692
0.3,8.01011881333832,-3.48631454898962e-07,27.5859079619272,-1.46861883194647e-06,1.09898299074726e-05,3.57709913785393e-07,0.00497359411109058,0,0.200000000000014,-0.209266171079716,0.000259546904553959
0.31,8.28596586283995,-2.54093026358911e-07,27.583502497259,-2.56484139910549e-06,1.24829040675526e-05,4.75068328779137e-07,0.0051514068453413,0,0.200000000000003,-0.212239596830434,0.000269216615060563
0.32,8.56178887559164,-1.37196403264477e-07,27.581100630664,-3.8813940274082e-06,1.39695254458753e-05,6.073451980285e-07,0.00526778960651996,0,0.200000000000008,-0.215252304704245,0.0002761990515264
0.33,8.83758788801693,3.92547254510855e-09,27.5787024411339,-5.42129293170715e-06,1.54229547897295e-05,7.54345203154899e-07,0.00531120407674593,0,0.200000000000007,-0.218261065073669,0.00027983159005394
0.34,9.11336293703394,1.71030268633624e-07,27.5763079524375,-7.18452964821445e-06,1.68130427661645e-05,9.15588878232772e-07,0.00526822637227113,0,0.199999999999989,-0.22123287054404,0.000279419273548848
0.35,9.38911405956611,3.65717121541968e-07,27.5739171439798,-9.16747857841926e-06,1.81062870330655e-05,1.09027892812085e-06,0.0051223848640023,0,0.199999999999988,-0.224141379321293,0.000274253463902944
0.36,9.66484129235916,5.89378117732348e-07,27.5715299606925,-1.13624075865106e-05,1.92656078702725e-05,1.27725571978519e-06,0.00485232897110326,0,0.200000000000013,-0.226963410410014,0.000263367693366939
0.37,9.94054467109969,8.43119882532904e-07,27.5691463209531,-1.37578322536695e-05,2.02505165491986e-05,1.47498694974954e-06,0.00442880996703082,0,0.200000000000005,-0.229676493187051,0.000244994364438175
0.38,10.2162242306584,1.12770570485941e-06,27.5667661185092,-1.63380057970151e-05,2.10148164291236e-05,1.68150836489924e-06,0.00380995553176372,0,0.200000000000007,-0.232258770392563,0.00021739861065688
0.39,10.4918800048389,1.44345839123041e-06,27.5643892229376,-1.90857418049296e-05,2.15048954981683e-05,1.89434841217558e-06,0.00293351015800961,0,0.199999999999981,-0.2346902733079,0.000177620761487077
0.4,10.7675120259566,1.79012443950201e-06,27.5620154812954,-2.19815150965694e-05,2.16563362593668e-05,2.11045372642771e-06,0.00170328211244908,0,0.200000000000017,-0.23695417334931,0.000120277686580141
0.41,11.0431203245993,2.16671654131407e-06,27.5596447208917,-2.50066253807078e-05,2.13884679139667e-05,2.32607550234338e-06,0.000417508005229249,0,0.200000000000003,-0.239037323270952,3.95463876826732e-05
0.42,11.3187049297534,2.57122900563232e-06,27.557276750909,-2.8149162675366e-05,2.05920644443438e-05,2.53647996712286e-06,-0.000604343098887695,0,0.200000000000004,-0.240930393023043,-5.76352587482207e-05
0.43,11.5942658683246,3.00032828424049e-06,27.5549113685231,-3.13865346696489e-05,1.91283287978137e-05,2.73568027689526e-06,-0.00141867819210801,0,0.200000000000004,-0.242627300828779,-0.000138340787950957
0.44,11.8698031651145,3.44946765270475e-06,27.5525483626739,-3.46050107018385e-05,1.69399570071869e-05,2.91659437089899e-06,-0.00203841093113775,0,0.199999999999976,-0.244124615945399,-0.00017417889162164
0.45,12.145316842884,3.91399684724728e-06,27.5501875161892,-3.75509219991905e-05,1.41684910528631e-05,3.07250332595972e-06,-0.00247142336955977,0,0.199999999999978,-0.245421175767914,-0.000166423764322012
0.46,12.4208069220623,4.39052820484012e-06,27.5478286111104,-3.99409971782571e-05,1.10632357440695e-05,3.19882912929068e-06,-0.00274278594375231,0,0.199999999999985,-0.246517864588201,-0.000128278071150751
0.47,12.6962734209771,4.87718088675113e-06,27.5454714286981,-4.15798272303074e-05,7.85567852768282e-06,3.29342713474673e-06,-0.00289404968195592,0,0.199999999999992,-0.247417553171874,-7.43793948238507e-05
