time,X,Y,Vx,Vy,r,yaw,steering_deg,throttle,brake,ax,ay
0,0,0,25.9251550744588,0,0,0,0,0,0.200000000000001,-10.4531210576586,-0.00228629625717028
0.01,0,0,25.9251550744588,0,0,0,-3.20220572513824e-05,0,0.199999999999991,-0.395002932504291,1.0400539599452e-05
0.02,0.259051620264687,-1.07163205832711e-08,25.8988305076898,1.19708860817886e-06,-1.17663609131651e-06,-9.68030837326241e-08,0.000149700492485853,0,0.199999999999981,-0.267308751974907,9.35405182672943e-06
0.03,0.518027820603113,-2.40730848569679e-08,25.8965454494166,8.13444960634331e-07,2.18208899587235e-06,-8.3262059333059e-08,-8.75206490097915e-05,0,0.200000000000013,-0.251471131436178,3.47565115243911e-05
0.04,0.776982990992519,-3.7404272250655e-08,25.8944888560944,2.78003691314775e-07,2.13568264912797e-06,-6.14793805689503e-08,-0.000260815721667505,0,0.200000000000002,-0.235561078023898,4.6108760418e-05
0.05,1.03591755728758,-5.01278852802663e-08,25.8924215038013,-1.76552020510954e-07,2.08062234839999e-06,-4.04401240014348e-08,-0.000397777473168161,0,0.19999999999999,-0.224463941390597,2.79903330818028e-05
0.06,1.29483136161398,-6.1921339187219e-08,25.8903366200608,-6.30364547342387e-07,2.0095139518231e-06,-1.99191627543443e-08,-0.000506782216391672,0,0.200000000000012,-0.219186147024371,-8.96632786662247e-08
0.07,1.55372424476254,-7.3375593966264e-08,25.8882383168185,-1.14632002804779e-06,1.82064885608834e-06,-6.52753449517147e-10,-0.000578775280609866,0,0.200000000000018,-0.216793128364402,-2.14004611357471e-05
0.08,1.81259610429147,-8.5529217412172e-08,25.8861328318064,-1.69744535363302e-06,1.5061366765337e-06,1.60685621610882e-08,-0.000604675055552871,0,0.199999999999984,-0.213695635702682,-3.15451212383837e-05
0.09,2.07144689021975,-9.9224539774294e-08,25.8840238921186,-2.22070052001306e-06,1.11071378823165e-06,2.91984376826839e-08,-0.00058198912161047,0,0.200000000000008,-0.208078900782491,-3.17601285618168e-05
0.1,2.33027657154643,-1.14916389810661e-07,25.8819117046374,-2.66331132121548e-06,6.85826653927013e-07,3.81857019502497e-08,-0.000513349651094187,0,0.199999999999977,-0.200474736352871,-2.48110547117918e-05
0.11,2.58908510719413,-1.3271069465824e-07,25.8797944094624,-2.99315673055772e-06,2.74380744467064e-07,4.29604126082637e-08,-0.000403535037660017,0,0.200000000000002,-0.192681985545263,-1.30746480943749e-05
0.12,2.84787243684344,-1.5245121831421e-07,25.8776703205118,-3.19554102033709e-06,-9.02962971269396e-08,4.38307487185725e-08,-0.000257894431260336,0,0.200000000000002,-0.1863559616397,1.34129707544865e-06
0.13,3.10663849005749,-1.7377949820433e-07,25.8755392139649,-3.26754376062713e-06,-3.82005971350718e-07,4.14007743235478e-08,-8.17199670794616e-05,0,0.199999999999996,-0.182147093617599,1.70055302887194e-05
0.14,3.36538320193083,-1.96172102257501e-07,25.8734023374109,-3.21683379358959e-06,-5.81245598521045e-07,3.65028994499215e-08,0.000120260273398075,0,0.200000000000013,-0.179689785101497,3.27503533080701e-05
0.15,3.62410652400831,-2.18985325680857e-07,25.871261579616,-3.05816859909889e-06,-6.74197094541327e-07,3.01332147658271e-08,0.000344064534536848,0,0.199999999999989,-0.178142504645024,4.81712771635752e-05
0.16,3.88280842612602,-2.41481881267472e-07,25.8691185623976,-2.81377200532073e-06,-6.53641031109966e-07,2.33973149438671e-08,0.000586528013218515,0,0.200000000000015,-0.176791249642836,6.23854359402704e-05
0.17,4.14148889078492,-2.62862903732811e-07,25.866974196759,-2.50677817481502e-06,-5.15221168471467e-07,1.74641874829718e-08,0.000845161595474497,0,0.200000000000005,-0.17536679854165,7.63750081915856e-05
