time,x,y,vx,vy,ax,ay,jx,jy,psi,psi_dot,throttle,delta,aty,any
0.0,0.0,0.0,27.77777777777778,-1.1715809464574078e-32,-0.05437666027495164,1.3218693980036203e-29,0.00010562166935092638,1.6525423294536807e-29,-9.270447483684168e-34,-1.092043997055947e-29,6.349998538866519e-30,-1.2579900227373775e-30,3.1656424871779927e-28,-3.0334555473776307e-28
0.012377888477356866,0.3438260698669642,2.6305984462916217e-32,27.777104709541124,3.906681157082607e-30,-0.05437535290170762,1.3423243826617095e-29,0.07112370105527642,2.6504675473935455,-9.74790190748977e-32,-4.777401205680777e-30,0.002839804628059842,0.0011747749308165375,1.4612561735630005e-28,-1.3270237352968296e-28
0.024755776954713732,0.6876438087706652,1.3000661075375314e-31,27.77643167366951,3.6057373811778356e-30,-0.05261593779543348,0.06561438342898177,0.10288157797765156,5.026798778867885,-1.5957131388893993e-31,-5.1676868225986134e-30,0.004753943313448665,0.00267758148097697,0.06561438342898177,-1.4353989993883268e-28
0.0371336654320706,1.0314534858378763,1.2588898823657386e-05,27.775802161120797,0.0016243350411889372,-0.05182843950454389,0.12444230936588072,0.07027018130581152,3.3562277280254937,1.4394699038308695e-05,0.002293997159433152,0.006119192369818625,0.004105517456871731,0.060724698107292405,0.06371761125858831
0.049511553909427464,1.375255222375496,4.257803736055382e-05,27.775148712626695,0.0015032870819864578,-0.05087634486045951,0.1487004084732065,0.07484751640877142,4.093515026565637,4.7568612583597695e-05,0.0030537803551217995,0.007083596802013863,0.005279307886791992,0.06388120497400057,0.08481920349920594
0.06188944238678433,1.7190491612735859,9.848166756583704e-05,27.774542791321718,0.003205763903123645,-0.04997553108271407,0.22578045432430868,0.06002951413925151,3.511315925335493,0.00010783523848308866,0.006631946932670156,0.007713159408725856,0.006138533697670341,0.04158116045308664,0.18419929387122205
0.0742673308641412,2.0628354412427394,0.00018683759591481245,27.773912055845127,0.002532661015681234,-0.04939026759772837,0.23562576233834623,0.053772866526965196,3.5609186470566128,0.00019995048361179884,0.008224690893832346,0.008053814498496195,0.006688812410719958,0.007193920766536379,0.22843184157180985
0.08664521934149806,2.40661414382607,0.0003142287339988604,27.773320612544932,0.0033838550010499026,-0.048644341992756926,0.3139337621047232,0.045183136370603415,3.429565629747832,0.00032823163760360106,0.01243822540898657,0.00815400541985772,0.006972461579983055,-0.031517060030163656,0.3454508221348868
0.09902310781885493,2.750385380773751,0.0004875737109599521,27.772708869314286,0.0017524317073061792,-0.0482717239516233,0.3205273241199359,0.036416486566586546,3.2146530032968537,0.0004960887973819636,0.014644231106623929,0.008069353277598218,0.007050200492128819,-0.08618264301928666,0.4067099671392226
0.1114009962962118,3.094149193731022,0.0007124877333428384,27.77212624382144,0.0012503367130967257,-0.04774282357384018,0.3935149948411407,0.030334616587260832,3.2526035725585176,0.0007049007803453056,0.019024274673089436,0.00785979378464724,0.006988651103323397,-0.134829563077034,0.5283445579181747
0.12377888477356866,3.437905653749314,0.000995709004803888,27.771527547482158,-0.0015853788831303806,-0.04752076694938231,0.4010480526842996,0.02228531551641371,2.956797664294109,0.000956179813843023,0.021529217494587326,0.0075842847965144735,0.006851527131455533,-0.19685120404236717,0.5978992567266668
0.1361567732509255,3.7816547701472696,0.0013423130916999668,27.770948985350767,-0.0036228677874429577,-0.04719113327355042,0.4667128183186242,0.017490753345632635,3.043345247587318,0.0012490614580823105,0.025721788215841396,0.0072955964734685835,0.006693662789403611,-0.2476056500355037,0.7143184683541279
0.1485346617282824,4.1253965722743695,0.0017586448232502106,27.770356987404973,-0.007715049128136216,-0.04708776976078791,0.4763884288297593,0.01104463847152482,2.742659091534893,0.0015832107000791956,0.02821833816589114,0.007036354674448347,0.006557464333741758,-0.3072448956283522,0.7836333244581115
0.16091255020563927,4.469131040405788,0.0022494263331391453,27.76977790154743,-0.011228953894092746,-0.0469177146670039,0.5346094750514798,0.00715990820767263,2.8289376800744725,0.001956110134158854,0.031964748561200074,0.006836768901421171,0.006471453232105823,-0.3530444931718541,0.8876539682233339
0.17329043868299612,4.812858165777058,0.0028205464902969725,27.769186617317402,-0.01645493985618859,-0.046910520670182546,0.5464209790564682,0.0023398144522824367,2.55180777478512,0.002365930745776858,0.03420314828811974,0.006714048742647817,0.006450535572737585,-0.40337262865610896,0.9497936077125773
0.18566832716035298,5.156577902056871,0.0034764517894826505,27.768602662343547,-0.021214756718739947,-0.04685979074230778,0.5977814591553646,-0.0007117424959103913,2.620433521280887,0.0028090624914420955,0.03733423390477692,0.0066732660335962314,0.006497581132902837,-0.4389380478493804,1.036719507004745
0.19804621563770985,5.500290207484423,0.004222574046229039,27.768006959306014,-0.027321192265685315,-0.046928140408660494,0.611291846833953,-0.004103589533213011,2.374855077214987,0.0032826639163507647,0.03914360411637636,0.006709291130328028,0.006605869831701681,-0.4756480246819052,1.0869398715158582
0.21042410411506673,5.843995012030779,0.00506311393187238,27.76741444470266,-0.032989793126715364,-0.0469613782895057,0.6565728417466683,-0.006298944470760738,2.4217773337313817,0.0037825615901163298,0.041574494015112456,0.0068093863271352995,0.006761975678756953,-0.4978433638997697,1.154416205646438
0.2228019925924236,6.187692246639362,0.006003067517963109,27.76681044051087,-0.039645691540772396,-0.047084075673028775,0.6712448263417884,-0.008465800038992244,2.2074430599947865,0.004305403038448201,0.04286614800799169,0.006956054247776927,0.0069487064577435234,-0.5190113797109995,1.190256206052788
