time,X,Y,Vx,Vy,r,yaw,steering_deg,throttle,brake,ax,ay
0,0,0,24.095125802216,0,0,0,0,0,0.200000000000013,-10.4045917336437,-0.00228629625717079
0.01,0,0,24.095125802216,0,0,0,1.800343349629e-06,0,0.199999999999997,-0.314027290701336,1.26509705711566e-05
0.02,0.240762447081139,-1.00909566177002e-08,24.0706963435732,8.10032912848825e-07,-3.46406111279207e-07,-8.4153659150916e-08,0.000171478585334228,0,0.199999999999991,-0.223846824031312,1.36687239961379e-05
0.03,0.48145914644059,-2.23238055974596e-08,24.0687367289051,4.4636807116395e-07,2.03696848548584e-06,-6.91022458035423e-08,5.59144205870751e-05,0,0.200000000000006,-0.21017280177777,3.77270976630809e-05
0.04,0.72213747408026,-3.42825451227772e-08,24.0669285097687,1.61427775696741e-08,1.95068775746086e-06,-4.909619238158e-08,-1.79438205180851e-06,0,0.199999999999991,-0.196443342569892,5.17908167933073e-05
0.05,0.96279767876609,-4.54057125996e-08,24.0651098517507,-3.3181568096695e-07,1.90937489374222e-06,-2.98559228141194e-08,-3.40880988745267e-05,0,0.200000000000009,-0.187773739716908,4.42804487444868e-05
0.06,1.20343961928266,-5.52362910918433e-08,24.0632759263883,-6.58351206701401e-07,1.89103993369329e-06,-1.08337698355201e-08,-5.64284161165074e-05,0,0.200000000000009,-0.184830835012209,2.90295987593599e-05
0.07,1.44406316095104,-6.39185319651827e-08,24.061431145029,-1.01286945563938e-06,1.82482335452901e-06,7.79697620013175e-09,-6.87932606036267e-05,0,0.199999999999992,-0.184501833415912,1.72257878917124e-05
0.08,1.68466822678491,-7.18806400663326e-08,24.0595816371901,-1.38527752018607e-06,1.70360643466372e-06,2.54757832934653e-08,-6.94787033126166e-05,0,0.200000000000003,-0.183188347836448,1.12307968327988e-05
0.09,1.92525478967862,-7.94330028967776e-08,24.0577308031686,-1.74455966080634e-06,1.55126073151148e-06,4.17654657358402e-08,-5.97456938237887e-05,0,0.199999999999985,-0.179159601474206,9.55486351038446e-06
0.1,2.16582283817846,-8.66831226463526e-08,24.0558784959914,-2.06816935780486e-06,1.39113976024899e-06,5.64767916218397e-08,-4.27813464784668e-05,0,0.199999999999987,-0.173044307683711,1.02207764398893e-05
0.11,2.40637234757398,-9.35983469732391e-08,24.0540226159009,-2.34618356249397e-06,1.23747942355173e-06,6.96104951506077e-08,-2.19787338849865e-05,0,0.200000000000007,-0.16667864568187,1.17931317136055e-05
0.12,2.64690327224882,-1.00075313988013e-07,24.052161353133,-2.57596056626729e-06,1.0971469731806e-06,8.12700848052107e-08,-1.42783211934137e-07,0,0.200000000000014,-0.16171617365902,1.3384416776619e-05
0.13,2.88741555578957,-1.05971957790965e-07,24.0502944824868,-2.75865678236814e-06,9.7327759513645e-07,9.16079071999128e-08,2.06174957465783e-05,0,0.199999999999996,-0.158769875431446,1.44963060187236e-05
0.14,3.12790914728365,-1.11129302122762e-07,24.048423216311,-2.89740589929055e-06,8.66345802296592e-07,1.00792444066666e-07,3.88455730653928e-05,0,0.200000000000008,-0.157446209984549,1.48778676736046e-05
0.15,3.36838401162776,-1.15388343634618e-07,24.0465493527659,-2.99673038573093e-06,7.7521067117168e-07,1.08988019503997e-07,5.36592395385348e-05,0,0.199999999999997,-0.156886646438174,1.46181837644176e-05
0.16,3.60884013074331,-1.18603516351967e-07,24.0446743698369,-3.06249641972462e-06,6.97491965362945e-07,1.16341324738643e-07,6.47138051893953e-05,0,0.199999999999987,-0.156376073558584,1.37420386521752e-05
0.17,3.84927749776249,-1.20654305474267e-07,24.04279899278,-3.10036716448394e-06,6.30142176672346e-07,1.22973606908014e-07,7.20850411366587e-05,0,0.200000000000014,-0.155656249205129,1.25625370154542e-05
0.18,4.08969610963941,-1.21451766301951e-07,24.0409233325365,-3.11529885428104e-06,5.7014182049735e-07,1.28970838008044e-07,7.61370579330921e-05,0,0.199999999999991,-0.154855953565019,1.11310317394305e-05
0.19,4.33009596305885,-1.20929921757992e-07,24.0390472837282,-3.11086219670837e-06,5.14860217449934e-07,1.34393341910302e-07,7.73516562916752e-05,0,0.19999999999999,-0.154286111558368,9.55269964966532e-06
0.2,4.57047705400057,-1.19042769393468e-07,24.0371708643066,-3.08975478833591e-06,4.61750065730402e-07,1.39275645714317e-07,7.62628673846266e-05,0,0.19999999999998,-0.154194744213175,8.0114383692378e-06
0.21,4.81083938000624,-1.1576172162168e-07,24.035294360256,-3.05373119324127e-06,4.08990069266547e-07,1.43629610448773e-07,7.33766442899064e-05,0,0.200000000000014,-0.154658848262219,6.60924851996313e-06
0.22,5.05118294265586,-1.11069990775158e-07,24.0334182735452,-3.00372418342666e-06,3.55548847214168e-07,1.47453044757353e-07,6.91027187617681e-05,0,0.199999999999993,-0.15559558731683,5.42783880131488e-06
0.23,5.29150774879146,-1.04959315381256e-07,24.0315431574141,-2.94038116747579e-06,3.00892258522474e-07,1.50736570090959e-07,6.37495189915821e-05,0,0.200000000000001,-0.156843149713285,4.52551607353417e-06
0.24,5.531813810566,-9.74299445529102e-08,24.029669463708,-2.86404502198266e-06,2.4513124554422e-07,1.53467609187674e-07,5.75136995840395e-05,0,0.200000000000014,-0.158263443692423,3.87254806436139e-06
