time,x,y,vx,vy,ax,ay,jx,jy,psi,psi_dot,psi_ddot,throttle,delta,aty,any
0.0,0.0,0.0,27.77777777777778,1.1918763534839775e-31,-0.054376657393759735,-1.1471543049592165e-29,0.00010562165721106705,2.6750229671471793e-29,-2.0095614025917306e-33,8.865414077240192e-32,-2.3999158114978454e-29,-7.647355045668915e-31,2.9846414569314734e-34,-1.3934158071047774e-29,2.4626150214556088e-30
0.01240516808534739,0.3445838183743198,-2.6472385586419682e-33,27.77710322620289,-5.366793765074982e-32,-0.05437534713934858,-1.113950113102469e-29,0.00021124331442222207,1.075126023815288e-27,-4.838499559965807e-33,-2.090594495507346e-31,-1.1220824721877614e-29,0.0009040440110110767,0.0017927938517827272,-5.3324352204407794e-30,-5.8070659105839104e-30
0.02481033617069478,0.6891592690246059,-5.517532045525875e-33,27.776428707135853,-1.311187507919091e-32,-0.053763752506512566,0.020876006604763547,0.09839195635659455,4.184999911935128,-7.315538060976962e-33,-1.8973829268982442e-31,0.029496406435631773,0.0026490531075465352,0.0034581615771230485,0.020876006604763547,-5.270252159912584e-30
0.03721550425604217,1.0337264460239952,4.025162596335661e-06,27.775769329429405,0.0005179407417658282,-0.052596551697821244,0.07238541136111311,0.08976650980238568,4.0379247311778945,4.602365200502809e-06,0.0007318157594954693,0.08555271511643663,0.004208128359643032,0.004889677708460446,0.05205866563372577,0.02032674572738734
0.04962067234138956,1.378285528814465,1.9930962066370156e-05,27.77512377841085,0.0012915929949705318,-0.051541423725253055,0.1221797724588091,0.08033406859535665,3.8959638514356696,2.243089337857136e-05,0.0021225916223544736,0.13528468339772598,0.005496215644724822,0.006023726660764697,0.06322452741689569,0.05895524504191341
0.06202584042673695,1.7228366792688876,5.5297559233669114e-05,27.77449063739821,0.002086562521212319,-0.05060535079325114,0.17029685004449358,0.0706036473143348,3.7589372804877117,6.11345480281956e-05,0.004088274233339062,0.17793223313940298,0.006470610788402988,0.006837471869500877,0.05674711562750144,0.11354973441699212
0.07443100851208434,2.067380040167443,0.00011743897879756552,27.773868454288714,0.0026995080104061297,-0.049789650463841956,0.21677328740792237,0.06096744798058341,3.626650874214488,0.00012727078434592522,0.0065371501421455,0.21301348289030395,0.007126868066558532,0.007343035521185642,0.0352113392940385,0.18156194811388388
0.08683617659743173,2.411915734367194,0.00021341197285723953,27.773255777262595,0.002960167686117809,-0.049091393320216385,0.26164497490030586,0.05170703358520895,3.498901471654181,0.00022623169016785838,0.009373210352738044,0.24030784927874246,0.007491595645813654,0.007579255862745823,0.0013204063196264597,0.2603245685806794
0.09924134468277912,2.756443864506255,0.00035002455244607976,27.772651168711747,0.002732267735077972,-0.04850470621844832,0.30494737046567677,0.04300682838987281,3.3754809683026057,0.0003622103328475076,0.012499268667207753,0.2598338350347904,0.00761351273056685,0.007602365368434934,-0.04219045809269279,0.34713782855836955
0.11164651276812651,3.1009645130993695,0.0005338441761647666,27.77205320650189,0.0019134082376424907,-0.04802188554721603,0.3467157645034988,0.0349719388962056,3.25617957481787,0.0005382038864411711,0.015819775148472045,0.2718226741298461,0.007554045949993002,0.007476772835036712,-0.0926318726347632,0.43934763713826197
0.1240516808534739,3.445477742906365,0.0007712055906398392,27.771460480588907,0.0004340398348885143,-0.047634280723639684,0.3869854825590437,0.02764756343616795,3.140788483586708,0.0007560494771627945,0.019243280591186455,0.2766889952304908,0.007378530679461737,0.007266880649673013,-0.14742852389597444,0.5344140064550181
0.1364568489388213,3.78998359748387,0.0010682183219528985,27.770871591208508,-0.0017443430013659436,-0.04733293957340418,0.42579202432902663,0.02103773874877068,3.0291021180992868,0.0010164882274125901,0.022684522134872286,0.27499962425346836,0.007148802698817491,0.007030570766698773,-0.20417692698643872,0.6299689513154654
0.14886201702416868,4.134482101859603,0.0014307738207568056,27.770285152711377,-0.004631658361944434,-0.04710903217819193,0.46317114143571275,0.01512176578017687,2.9209200853614625,0.001319252693515583,0.026066113715729755,0.2674415794745533,0.006917660765236181,0.006814690324340823,-0.2606922692731037,0.7238634107088164
0.16126718510951607,4.478973263294134,0.0018645522668120009,27.76969980494814,-0.008212205839132932,-0.04695408715083964,0.4991588593215017,0.00986729267140505,2.816048902534204,0.0016631727692311804,0.02931983762765754,0.25479022303888227,0.006725388511052293,0.006652593105288156,-0.3150442299283709,0.8142030892498726
0.17367235319486346,4.823457072115149,0.002375029041338401,27.769114232178392,-0.012448011615104978,-0.046860084056426415,0.5337914505375305,0.005239621621696763,2.714303529808277,0.002046295152293485,0.03238754480233073,0.23787842572117718,0.006598272521214222,0.00656356910302811,-0.36558198077818693,0.8993734313157175
0.18607752128021085,5.167933502622861,0.002967480877998736,27.768527187961336,-0.017282417680188226,-0.046819448566641476,0.5671053677945787,0.0012073125246276004,2.6155087156202583,0.002466011628223063,0.03522168133755559,0.21756748228733616,0.006548860292815355,0.0065538340584456465,-0.4109488480330442,0.9780542158276229
0.19848268936555824,5.512402514072249,0.003646991705549228,27.76793752347629,-0.022643790683764566,-0.04682499415399141,0.5991371455830169,-0.002255462383570994,2.5195001444822287,0.002919191696004468,0.03778546717769122,0.1947203875517185,0.00657757497068281,0.006618657418776383,-0.45008734630247693,1.0492244918854938
0.21088785745090563,5.856864051738967,0.004418458197204513,27.767344216237493,-0.028449236048128598,-0.046869847291373376,0.6299232791034526,-0.005169112388013916,2.4261253714828284,0.003402315424350881,0.0400527596120017,0.17017795264839267,0.006675242639011301,0.006745176486844103,-0.4822354838532134,1.112158762956666
